Tecomat F2x CP2007I v2.3.061 DataLogger v1.3 (2024-01-17-00:00:00) : Datalog / El_meter ! Type : PERIODIC | DATE : %TDD-MM-YYYY | TIME : %Thh:mm:ss | REAL : %9.f %RF012397 | REAL : %9.f %RF012401 | REAL : %9.f %RF012405 | ,;
DATUM;ÈAS;Vykon L1;Vykon L2;Vykon L3
17-01-2024;15:03:31;     2365;        0;        0;
17-01-2024;15:03:41;     2235;        0;       -0;
17-01-2024;15:03:51;     2060;        0;       -0;
17-01-2024;15:04:01;     2052;        0;       -0;
17-01-2024;15:04:11;     2052;        0;       -0;
17-01-2024;15:04:21;     2054;        0;       -0;
17-01-2024;15:04:31;     2050;        0;        0;
17-01-2024;15:04:41;     2054;        0;       -0;
17-01-2024;15:04:51;     2053;        0;        0;
17-01-2024;15:05:01;     2052;        0;       -0;
17-01-2024;15:05:11;     2060;        0;       -0;
17-01-2024;15:05:21;     2055;        0;       -0;
17-01-2024;15:05:31;     2052;        0;       -0;
17-01-2024;15:05:41;     1952;        0;        0;
17-01-2024;15:05:51;     1577;       -0;       -0;
17-01-2024;15:06:01;     1260;        0;       -0;
17-01-2024;15:06:11;     1046;       -0;       -0;
17-01-2024;15:06:21;     1093;        0;       -0;
17-01-2024;15:06:31;     1235;        0;       -0;
17-01-2024;15:06:41;      987;        0;       -0;
17-01-2024;15:06:51;      986;        0;       -0;
17-01-2024;15:07:01;      984;        0;       -0;
17-01-2024;15:07:11;     1001;        0;       -0;
17-01-2024;15:07:21;     1010;        0;       -0;
17-01-2024;15:07:31;     1014;        0;       -0;
17-01-2024;15:07:41;     1022;        0;       -0;
17-01-2024;15:07:51;     1031;        0;        0;
17-01-2024;15:08:01;     1058;       -0;       -0;
17-01-2024;15:08:11;     1043;        0;       -0;
17-01-2024;15:08:21;     1043;        0;       -0;
17-01-2024;15:08:31;     1033;        0;       -0;
17-01-2024;15:08:41;     1017;        0;       -0;
17-01-2024;15:08:51;     1011;       -0;       -0;
17-01-2024;15:09:01;     1010;        0;       -0;
17-01-2024;15:09:11;     1005;        0;       -0;
17-01-2024;15:09:21;     1013;        0;       -0;
17-01-2024;15:09:31;     1002;        0;       -0;
17-01-2024;15:09:41;     1130;        0;       -0;
17-01-2024;15:09:51;     1140;        0;       -0;
17-01-2024;15:10:01;     1129;        0;       -0;
17-01-2024;15:10:11;     1120;        0;       -0;
17-01-2024;15:10:21;     1120;        0;       -0;
17-01-2024;15:10:31;     1130;        0;       -0;
17-01-2024;15:10:41;     1121;        0;       -0;
17-01-2024;15:10:51;     1122;        0;       -0;
17-01-2024;15:11:01;     1108;       -0;       -0;
17-01-2024;15:11:11;     1106;       -0;       -0;
17-01-2024;15:11:21;     1114;        0;       -0;
17-01-2024;15:11:31;     1104;        0;        0;
17-01-2024;15:11:41;     1100;       -0;       -0;
17-01-2024;15:11:51;     1090;        0;       -0;
17-01-2024;15:12:01;     1088;        0;       -0;
17-01-2024;15:12:11;     1099;        0;       -0;
17-01-2024;15:12:21;     1107;       -0;       -0;
17-01-2024;15:12:31;     1125;        0;       -0;
17-01-2024;15:12:41;     1242;       -0;       -0;
17-01-2024;15:12:51;     1263;        0;       -0;
17-01-2024;15:13:01;     1275;        0;       -0;
17-01-2024;15:13:11;     1289;       -0;       -0;
17-01-2024;15:13:21;     1302;       -0;       -0;
17-01-2024;15:13:31;     1308;        0;       -0;
17-01-2024;15:13:41;     1315;       -0;       -0;
17-01-2024;15:13:51;     1323;        0;       -0;
17-01-2024;15:14:01;     1329;        0;       -0;
17-01-2024;15:14:11;     1329;        0;       -0;
17-01-2024;15:14:21;     1312;        0;        0;
17-01-2024;15:14:31;     1302;       -0;        0;
17-01-2024;15:14:41;     1277;       -0;       -0;
17-01-2024;15:14:51;     1270;       -0;       -0;
17-01-2024;15:15:01;     1249;       -0;       -0;
17-01-2024;15:15:11;     1231;        0;       -0;
17-01-2024;15:15:21;     1220;        0;       -0;
17-01-2024;15:15:31;     1220;       -0;       -0;
17-01-2024;15:15:41;     1338;        0;       -0;
17-01-2024;15:15:51;     1164;        0;       -0;
17-01-2024;15:16:01;      947;        0;       -0;
17-01-2024;15:16:11;      765;        0;       -0;
17-01-2024;15:16:21;      711;       -0;       -0;
17-01-2024;15:17:21;       28;        0;       -0;
17-01-2024;15:18:21;       28;        0;       -0;
17-01-2024;15:19:21;       23;        0;       -0;
17-01-2024;15:20:21;       13;        0;       -0;
17-01-2024;15:21:21;       13;        0;       -0;
17-01-2024;15:22:21;       13;        0;       -0;
17-01-2024;15:23:21;       23;        0;       -0;
17-01-2024;15:24:21;       13;        0;       -0;
17-01-2024;15:25:21;       13;        0;       -0;
17-01-2024;15:26:21;       15;        0;       -0;
17-01-2024;15:27:21;      135;       -0;       -0;
17-01-2024;15:27:31;      523;        0;       -0;
17-01-2024;15:27:41;      695;        0;       -0;
17-01-2024;15:27:51;      904;        0;       -0;
17-01-2024;15:28:01;      949;        0;       -0;
17-01-2024;15:28:11;     1005;        0;       -0;
17-01-2024;15:28:21;     1002;        0;       -0;
17-01-2024;15:28:31;      993;       -0;       -0;
17-01-2024;15:28:41;      990;        0;       -0;
17-01-2024;15:28:51;      992;       -0;       -0;
17-01-2024;15:29:01;      927;        0;        0;
17-01-2024;15:29:11;      981;        0;       -0;
17-01-2024;15:29:21;     1018;        0;        0;
17-01-2024;15:29:31;     1022;       -0;       -0;
17-01-2024;15:29:41;     1031;        0;       -0;
17-01-2024;15:29:51;     1035;       -0;       -0;
17-01-2024;15:30:01;     1033;       -0;       -0;
17-01-2024;15:30:11;     1044;        0;       -0;
17-01-2024;15:30:21;     1035;        0;       -0;
17-01-2024;15:30:31;     1050;        0;       -0;
17-01-2024;15:30:41;     1183;       -0;       -0;
17-01-2024;15:30:51;     1195;        0;       -0;
17-01-2024;15:31:01;     1198;       -0;       -0;
17-01-2024;15:31:11;     1202;        0;       -0;
17-01-2024;15:31:21;     1211;       -0;       -0;
17-01-2024;15:31:31;     1203;        0;       -0;
17-01-2024;15:31:41;     1210;        0;       -0;
17-01-2024;15:31:51;     1360;       -0;       -0;
17-01-2024;15:32:01;     1376;       -0;       -0;
17-01-2024;15:32:11;     1384;        0;       -0;
17-01-2024;15:32:21;     1401;        0;        0;
17-01-2024;15:32:31;     1385;       -0;       -0;
17-01-2024;15:32:41;     1381;        0;       -0;
17-01-2024;15:32:51;     1365;        0;       -0;
17-01-2024;15:33:01;     1367;        0;       -0;
17-01-2024;15:33:11;     1481;       -0;       -0;
17-01-2024;15:33:21;     1740;        0;       -0;
17-01-2024;15:33:31;     2208;        0;       -0;
17-01-2024;15:33:41;     2361;       -0;       -0;
17-01-2024;15:33:51;     2476;        0;       -0;
17-01-2024;15:34:01;     2554;        0;       -0;
17-01-2024;15:34:11;     2626;        0;       -0;
17-01-2024;15:34:21;     2624;        0;       -0;
17-01-2024;15:34:31;     2572;        0;       -0;
17-01-2024;15:34:41;     2478;        0;       -0;
17-01-2024;15:34:51;     2430;        0;       -0;
17-01-2024;15:35:01;     2396;        0;       -0;
17-01-2024;15:35:11;     2076;        0;       -0;
17-01-2024;15:35:21;     1697;        0;       -0;
17-01-2024;15:35:31;     1680;        0;       -0;
17-01-2024;15:35:41;     1797;        0;        0;
17-01-2024;15:35:51;     2003;        0;       -0;
17-01-2024;15:36:01;     2395;        0;       -0;
17-01-2024;15:36:11;     2279;        0;       -0;
17-01-2024;15:36:21;     1866;        0;       -0;
17-01-2024;15:36:31;     1689;        0;       -0;
17-01-2024;15:36:41;     1678;        0;        0;
17-01-2024;15:36:51;     1675;       -0;       -0;
17-01-2024;15:37:01;     1939;        0;       -0;
17-01-2024;15:37:11;     1955;        0;       -0;
17-01-2024;15:37:21;     1968;        0;       -0;
17-01-2024;15:37:31;     2186;        0;       -0;
17-01-2024;15:37:41;     2183;        0;       -0;
17-01-2024;15:37:51;     2178;        0;        0;
17-01-2024;15:38:01;     2160;        0;       -0;
17-01-2024;15:38:11;     2399;       -0;       -0;
17-01-2024;15:38:21;     2412;        0;        0;
17-01-2024;15:38:31;     2412;        0;       -0;
17-01-2024;15:38:41;     2416;        0;       -0;
17-01-2024;15:38:51;     2415;        0;        0;
17-01-2024;15:39:01;     2416;        0;        0;
17-01-2024;15:39:11;     2415;        0;        0;
17-01-2024;15:39:21;     2417;        0;       -0;
17-01-2024;15:39:31;     2416;       -0;       -0;
17-01-2024;15:39:41;     2419;        0;       -0;
17-01-2024;15:39:51;     2426;        0;       -0;
17-01-2024;15:40:01;     2232;       -0;       -0;
17-01-2024;15:40:11;     2189;        0;       -0;
17-01-2024;15:40:21;     2017;        0;       -0;
17-01-2024;15:40:31;     1958;       -0;       -0;
17-01-2024;15:40:41;     1832;        0;        0;
17-01-2024;15:40:51;     1856;       -0;       -0;
17-01-2024;15:41:01;     1727;       -0;       -0;
17-01-2024;15:41:11;     1792;       -0;       -0;
17-01-2024;15:41:21;     1835;       -0;       -0;
17-01-2024;15:41:31;     1860;        0;       -0;
17-01-2024;15:41:41;     1792;        0;       -0;
17-01-2024;15:41:51;     1790;        0;        0;
17-01-2024;15:42:01;     1792;        0;        0;
17-01-2024;15:42:11;     1793;       -0;       -0;
17-01-2024;15:42:21;     1789;        0;       -0;
17-01-2024;15:42:31;     1797;        0;       -0;
17-01-2024;15:42:41;     1796;        0;       -0;
17-01-2024;15:42:51;     1805;        0;        0;
17-01-2024;15:43:01;     1642;        0;       -0;
17-01-2024;15:43:11;     1507;        0;       -0;
17-01-2024;15:43:21;     1452;        0;       -0;
17-01-2024;15:43:31;     1410;        0;       -0;
17-01-2024;15:43:41;     1467;        0;       -0;
17-01-2024;15:43:51;     1471;        0;       -0;
17-01-2024;15:44:01;     1432;        0;       -0;
17-01-2024;15:44:11;     1411;       -0;        0;
17-01-2024;15:44:21;     1397;        0;       -0;
17-01-2024;15:44:31;     1386;        0;       -0;
17-01-2024;15:44:41;     1552;        0;       -0;
17-01-2024;15:44:51;     1588;        0;       -0;
17-01-2024;15:45:01;     1605;       -0;       -0;
17-01-2024;15:45:11;     1614;        0;       -0;
17-01-2024;15:45:21;     1585;       -0;       -0;
17-01-2024;15:45:31;     1552;       -0;       -0;
17-01-2024;15:45:41;     1541;        0;       -0;
17-01-2024;15:45:51;     1502;        0;        0;
17-01-2024;15:46:01;     1481;        0;       -0;
17-01-2024;15:46:11;     1468;        0;       -0;
17-01-2024;15:46:21;     1463;        0;        0;
17-01-2024;15:46:31;     1475;        0;       -0;
17-01-2024;15:46:41;     1483;        0;       -0;
17-01-2024;15:46:51;     1483;        0;       -0;
17-01-2024;15:47:01;     1476;       -0;       -0;
17-01-2024;15:47:11;     1475;       -0;       -0;
17-01-2024;15:47:21;     1470;        0;       -0;
17-01-2024;15:47:31;     1467;       -0;       -0;
17-01-2024;15:47:41;     1594;        0;       -0;
17-01-2024;15:47:51;     1599;        0;       -0;
17-01-2024;15:48:01;     1598;        0;       -0;
17-01-2024;15:48:11;     1593;       -0;       -0;
17-01-2024;15:48:21;     1581;       -0;       -0;
17-01-2024;15:48:31;     1574;        0;       -0;
17-01-2024;15:48:41;     1567;        0;        0;
17-01-2024;15:48:51;     1560;        0;        0;
17-01-2024;15:49:01;     1556;       -0;       -0;
17-01-2024;15:49:11;     1550;       -0;       -0;
17-01-2024;15:49:21;     1547;        0;       -0;
17-01-2024;15:49:31;     1548;       -0;       -0;
17-01-2024;15:49:41;     1549;        0;       -0;
17-01-2024;15:49:51;     1555;       -0;       -0;
17-01-2024;15:50:01;     1554;        0;       -0;
17-01-2024;15:50:11;     1557;        0;       -0;
17-01-2024;15:50:21;     1555;        0;       -0;
17-01-2024;15:50:31;     1556;        0;       -0;
17-01-2024;15:50:41;     1751;        0;       -0;
17-01-2024;15:50:51;     1757;        0;       -0;
17-01-2024;15:51:01;     1762;        0;       -0;
17-01-2024;15:51:11;     1759;        0;       -0;
17-01-2024;15:51:21;     1751;        0;       -0;
17-01-2024;15:51:31;     1748;       -0;       -0;
17-01-2024;15:51:41;     1742;       -0;       -0;
17-01-2024;15:51:51;     1736;        0;       -0;
17-01-2024;15:52:01;     1735;        0;       -0;
17-01-2024;15:52:11;     1736;        0;       -0;
17-01-2024;15:52:21;     1739;        0;       -0;
17-01-2024;15:52:31;     1750;        0;       -0;
17-01-2024;15:52:41;     1754;        0;       -0;
17-01-2024;15:52:51;     1758;        0;       -0;
17-01-2024;15:53:01;     1772;        0;       -0;
17-01-2024;15:53:11;     1781;        0;       -0;
17-01-2024;15:53:21;     1780;        0;       -0;
17-01-2024;15:53:31;     1783;        0;       -0;
17-01-2024;15:53:41;     1960;        0;       -0;
17-01-2024;15:53:51;     1962;        0;       -0;
17-01-2024;15:54:01;     1949;        0;       -0;
17-01-2024;15:54:11;     1943;        0;       -0;
17-01-2024;15:54:21;     1937;        0;       -0;
17-01-2024;15:54:31;     1932;        0;       -0;
17-01-2024;15:54:41;     1926;        0;       -0;
17-01-2024;15:54:51;     1929;        0;       -0;
17-01-2024;15:55:01;     1935;       -0;        0;
17-01-2024;15:55:11;     1945;        0;       -0;
17-01-2024;15:55:21;     1950;        0;       -0;
17-01-2024;15:55:31;     1962;        0;       -0;
17-01-2024;15:55:41;     1993;        0;       -0;
17-01-2024;15:55:51;     2004;        0;       -0;
17-01-2024;15:56:01;     2026;        0;       -0;
17-01-2024;15:56:11;     2028;        0;        0;
17-01-2024;15:56:21;     2037;        0;       -0;
17-01-2024;15:56:31;     2029;        0;       -0;
17-01-2024;15:56:41;     2218;        0;       -0;
17-01-2024;15:56:51;     2210;        0;        0;
17-01-2024;15:57:01;     2197;        0;       -0;
17-01-2024;15:57:11;     2181;        0;       -0;
17-01-2024;15:57:21;     2165;        0;       -0;
17-01-2024;15:57:31;     2147;        0;        0;
17-01-2024;15:57:41;     2131;        0;       -0;
17-01-2024;15:57:51;     2120;        0;       -0;
17-01-2024;15:58:01;     2082;        0;        0;
17-01-2024;15:58:11;     2076;        0;       -0;
17-01-2024;15:58:21;     1772;        0;       -0;
17-01-2024;15:58:31;     1508;        0;       -0;
17-01-2024;15:58:41;     1296;        0;       -0;
17-01-2024;15:58:51;     1098;        0;       -0;
17-01-2024;15:59:01;      919;       -0;       -0;
17-01-2024;15:59:11;      861;       -0;       -0;
17-01-2024;15:59:21;      429;        0;       -0;
17-01-2024;15:59:31;      436;        0;       -0;
17-01-2024;15:59:41;      379;        0;        0;
17-01-2024;15:59:51;      494;       -0;       -0;
17-01-2024;16:00:01;      663;        0;       -0;
17-01-2024;16:00:11;      813;        0;       -0;
17-01-2024;16:00:21;      978;       -0;       -0;
17-01-2024;16:00:31;     1722;        0;       -0;
17-01-2024;16:00:41;     1368;        0;       -0;
17-01-2024;16:00:51;     1196;       -0;       -0;
17-01-2024;16:01:01;      881;       -0;       -0;
17-01-2024;16:01:11;      879;       -0;       -0;
17-01-2024;16:01:21;      904;        0;       -0;
17-01-2024;16:01:31;      685;        0;       -0;
17-01-2024;16:01:41;      697;        0;       -0;
17-01-2024;16:01:51;      779;        0;       -0;
17-01-2024;16:02:01;      991;        0;       -0;
17-01-2024;16:02:11;     1219;        0;       -0;
17-01-2024;16:02:21;     1474;       -0;       -0;
17-01-2024;16:02:31;     1783;        0;        0;
17-01-2024;16:02:41;     1943;        0;       -0;
17-01-2024;16:02:51;     1973;        0;        0;
17-01-2024;16:03:01;     2154;        0;       -0;
17-01-2024;16:03:11;     2178;        0;       -0;
17-01-2024;16:03:21;     2158;        0;       -0;
17-01-2024;16:03:31;     2154;        0;       -0;
17-01-2024;16:03:41;     2221;        0;        0;
17-01-2024;16:03:51;     2211;        0;       -0;
17-01-2024;16:04:01;     2165;        0;       -0;
17-01-2024;16:04:11;     2132;        0;       -0;
17-01-2024;16:04:21;     2126;       -0;       -0;
17-01-2024;16:04:31;     2162;        0;       -0;
17-01-2024;16:04:41;     2155;        0;       -0;
17-01-2024;16:04:51;     2177;        0;        0;
17-01-2024;16:05:01;     2180;        0;       -0;
17-01-2024;16:05:11;     2147;        0;       -0;
17-01-2024;16:05:21;     2187;       -0;       -0;
17-01-2024;16:05:31;     2151;       -0;       -0;
17-01-2024;16:05:41;     2201;        0;       -0;
17-01-2024;16:05:51;     2177;       -0;       -0;
17-01-2024;16:06:01;     2218;        0;       -0;
17-01-2024;16:06:11;     2193;        0;       -0;
17-01-2024;16:06:21;     2177;       -0;       -0;
17-01-2024;16:06:31;     2216;        0;       -0;
17-01-2024;16:06:41;     2198;        0;       -0;
17-01-2024;16:06:51;     2212;       -0;       -0;
17-01-2024;16:07:01;     2200;        0;       -0;
17-01-2024;16:07:11;     2208;       -0;       -0;
17-01-2024;16:07:21;     2278;        0;       -0;
17-01-2024;16:07:31;     2227;        0;       -0;
17-01-2024;16:07:41;     2229;        0;        0;
17-01-2024;16:07:51;     2022;        0;        0;
17-01-2024;16:08:01;     2019;       -0;       -0;
17-01-2024;16:08:11;     2022;       -0;       -0;
17-01-2024;16:08:21;     2033;        0;       -0;
17-01-2024;16:08:31;     2039;        0;       -0;
17-01-2024;16:08:41;     2026;       -0;       -0;
17-01-2024;16:08:51;     2029;        0;       -0;
17-01-2024;16:09:01;     2014;        0;       -0;
17-01-2024;16:09:11;     1992;        0;        0;
17-01-2024;16:09:21;     2007;        0;       -0;
17-01-2024;16:09:31;     2053;        0;       -0;
17-01-2024;16:09:41;     2045;        0;       -0;
17-01-2024;16:09:51;     2021;        0;       -0;
17-01-2024;16:10:01;     2001;        0;       -0;
17-01-2024;16:10:11;     2017;        0;        0;
17-01-2024;16:10:21;     2036;        0;       -0;
17-01-2024;16:10:31;     2037;        0;       -0;
17-01-2024;16:10:41;     2037;        0;       -0;
17-01-2024;16:10:51;     2032;        0;       -0;
17-01-2024;16:11:01;     2061;        0;       -0;
17-01-2024;16:11:11;     2047;       -0;       -0;
17-01-2024;16:11:21;     2032;        0;       -0;
17-01-2024;16:11:31;     2032;       -0;       -0;
17-01-2024;16:11:41;     2031;        0;       -0;
17-01-2024;16:11:51;     2025;        0;       -0;
17-01-2024;16:12:01;     2047;       -0;       -0;
17-01-2024;16:12:11;     2060;        0;       -0;
17-01-2024;16:12:21;     2019;        0;       -0;
17-01-2024;16:12:31;     1993;        0;       -0;
17-01-2024;16:12:41;     1979;       -0;       -0;
17-01-2024;16:12:51;     1973;        0;        0;
17-01-2024;16:13:01;     1970;        0;        0;
17-01-2024;16:13:11;     1951;        0;       -0;
17-01-2024;16:13:21;     1945;        0;       -0;
17-01-2024;16:13:31;     1937;        0;        0;
17-01-2024;16:13:41;     1898;        0;       -0;
17-01-2024;16:13:51;     1886;       -0;        0;
17-01-2024;16:14:01;     1875;        0;       -0;
17-01-2024;16:14:11;     1863;        0;       -0;
17-01-2024;16:14:21;     1858;        0;       -0;
17-01-2024;16:14:31;     1850;        0;       -0;
17-01-2024;16:14:41;     1844;       -0;       -0;
17-01-2024;16:14:51;     1842;       -0;        0;
17-01-2024;16:15:01;     1838;        0;       -0;
17-01-2024;16:15:11;     1835;       -0;       -0;
17-01-2024;16:15:21;     1829;        0;        0;
17-01-2024;16:15:31;     1827;       -0;       -0;
17-01-2024;16:15:41;     1823;        0;       -0;
17-01-2024;16:15:51;     1824;        0;       -0;
17-01-2024;16:16:01;     1822;        0;       -0;
17-01-2024;16:16:11;     1818;        0;       -0;
17-01-2024;16:16:21;     1817;        0;       -0;
17-01-2024;16:16:31;     1818;       -0;       -0;
17-01-2024;16:16:41;     1824;        0;       -0;
17-01-2024;16:16:51;     1825;        0;       -0;
17-01-2024;16:17:01;     1829;        0;       -0;
17-01-2024;16:17:11;     1828;        0;       -0;
17-01-2024;16:17:21;     1831;        0;       -0;
17-01-2024;16:17:31;     1849;       -0;       -0;
17-01-2024;16:17:41;     1854;        0;       -0;
17-01-2024;16:17:51;     1851;        0;       -0;
17-01-2024;16:18:01;     1860;        0;       -0;
17-01-2024;16:18:11;     1875;       -0;       -0;
17-01-2024;16:18:21;     1899;        0;       -0;
17-01-2024;16:18:31;     1911;        0;       -0;
17-01-2024;16:18:41;     1911;        0;       -0;
17-01-2024;16:18:51;     1920;        0;       -0;
17-01-2024;16:19:01;     1915;        0;       -0;
17-01-2024;16:19:11;     1910;        0;       -0;
17-01-2024;16:19:21;     1908;        0;        0;
17-01-2024;16:19:31;     1909;        0;       -0;
17-01-2024;16:19:41;     1907;       -0;       -0;
17-01-2024;16:19:51;     1923;        0;       -0;
17-01-2024;16:20:01;     1922;        0;       -0;
17-01-2024;16:20:11;     1916;        0;       -0;
17-01-2024;16:20:21;     1901;        0;       -0;
17-01-2024;16:20:31;     1900;        0;       -0;
17-01-2024;16:20:41;     1902;        0;       -0;
17-01-2024;16:20:51;     1905;        0;       -0;
17-01-2024;16:21:01;     1908;        0;       -0;
17-01-2024;16:21:11;     1912;        0;       -0;
17-01-2024;16:21:21;     1912;       -0;       -0;
17-01-2024;16:21:31;     1916;       -0;       -0;
17-01-2024;16:21:41;     1925;        0;        0;
17-01-2024;16:21:51;     1927;        0;        0;
17-01-2024;16:22:01;     1921;        0;       -0;
17-01-2024;16:22:11;     1921;       -0;       -0;
17-01-2024;16:22:21;     1914;        0;       -0;
17-01-2024;16:22:31;     1917;       -0;       -0;
17-01-2024;16:22:41;     1916;        0;       -0;
17-01-2024;16:22:51;     1918;        0;       -0;
17-01-2024;16:23:01;     1913;        0;       -0;
17-01-2024;16:23:11;     1917;        0;       -0;
17-01-2024;16:23:21;     1915;        0;       -0;
17-01-2024;16:23:31;     1914;        0;       -0;
17-01-2024;16:23:41;     1916;        0;       -0;
17-01-2024;16:23:51;     1916;       -0;       -0;
17-01-2024;16:24:01;     1915;       -0;       -0;
17-01-2024;16:24:11;     1911;        0;       -0;
17-01-2024;16:24:21;     1907;        0;       -0;
17-01-2024;16:24:31;     1904;        0;       -0;
17-01-2024;16:24:41;     1907;        0;       -0;
17-01-2024;16:24:51;     1905;        0;        0;
17-01-2024;16:25:01;     1903;        0;       -0;
17-01-2024;16:25:11;     1905;        0;       -0;
17-01-2024;16:25:21;     1904;        0;       -0;
17-01-2024;16:25:31;     1900;        0;       -0;
17-01-2024;16:25:41;     1903;        0;       -0;
17-01-2024;16:25:51;     1905;        0;       -0;
17-01-2024;16:26:01;     1903;       -0;        0;
17-01-2024;16:26:11;     1908;        0;       -0;
17-01-2024;16:26:21;     1913;        0;       -0;
17-01-2024;16:26:31;     1917;        0;       -0;
17-01-2024;16:26:41;     1908;        0;        0;
17-01-2024;16:26:51;     1918;        0;       -0;
17-01-2024;16:27:01;     1923;        0;       -0;
17-01-2024;16:27:11;     1922;        0;       -0;
17-01-2024;16:27:21;     1933;        0;       -0;
17-01-2024;16:27:31;     1934;        0;       -0;
17-01-2024;16:27:41;     1941;        0;        0;
17-01-2024;16:27:51;     1949;        0;       -0;
17-01-2024;16:28:01;     1943;       -0;       -0;
17-01-2024;16:28:11;     1927;        0;       -0;
17-01-2024;16:28:21;     1920;        0;       -0;
17-01-2024;16:28:31;     1923;        0;       -0;
17-01-2024;16:28:41;     1917;        0;       -0;
17-01-2024;16:28:51;     1918;        0;       -0;
17-01-2024;16:29:01;     1917;        0;       -0;
17-01-2024;16:29:11;     1911;        0;        0;
17-01-2024;16:29:21;     1909;       -0;       -0;
17-01-2024;16:29:31;     1911;        0;       -0;
17-01-2024;16:29:41;     1905;       -0;       -0;
17-01-2024;16:29:51;     1905;        0;        0;
17-01-2024;16:30:01;     1906;        0;        0;
17-01-2024;16:30:11;     1903;       -0;       -0;
17-01-2024;16:30:21;     1906;       -0;       -0;
17-01-2024;16:30:31;     1906;       -0;       -0;
17-01-2024;16:30:41;     1910;        0;       -0;
17-01-2024;16:30:51;     1802;        0;       -0;
17-01-2024;16:31:01;     1684;        0;       -0;
17-01-2024;16:31:11;     1694;        0;       -0;
17-01-2024;16:31:21;     1716;        0;       -0;
17-01-2024;16:31:31;     1743;       -0;       -0;
17-01-2024;16:31:41;     1767;        0;       -0;
17-01-2024;16:31:51;     1771;        0;       -0;
17-01-2024;16:32:01;     1771;        0;       -0;
17-01-2024;16:32:11;     1766;        0;       -0;
17-01-2024;16:32:21;     1763;        0;       -0;
17-01-2024;16:32:31;     1758;       -0;       -0;
17-01-2024;16:32:41;     1753;        0;        0;
17-01-2024;16:32:51;     1749;        0;       -0;
17-01-2024;16:33:01;     1741;        0;       -0;
17-01-2024;16:33:11;     1748;        0;       -0;
17-01-2024;16:33:21;     1742;        0;       -0;
17-01-2024;16:33:31;     1737;       -0;       -0;
17-01-2024;16:33:41;     1740;        0;       -0;
17-01-2024;16:33:51;     1742;       -0;       -0;
17-01-2024;16:34:01;     1736;        0;       -0;
17-01-2024;16:34:11;     1739;        0;       -0;
17-01-2024;16:34:21;     1737;        0;       -0;
17-01-2024;16:34:31;     1739;       -0;       -0;
17-01-2024;16:34:41;     1735;        0;       -0;
17-01-2024;16:34:51;     1738;       -0;       -0;
17-01-2024;16:35:01;     1739;       -0;       -0;
17-01-2024;16:35:11;     1743;        0;       -0;
17-01-2024;16:35:21;     1735;        0;       -0;
17-01-2024;16:35:31;     1735;       -0;       -0;
17-01-2024;16:35:41;     1739;       -0;       -0;
17-01-2024;16:35:51;     1737;        0;       -0;
17-01-2024;16:36:01;     1744;        0;       -0;
17-01-2024;16:36:11;     1739;       -0;       -0;
17-01-2024;16:36:21;     1745;       -0;       -0;
17-01-2024;16:36:31;     1748;        0;       -0;
17-01-2024;16:36:41;     1745;       -0;       -0;
17-01-2024;16:36:51;     1751;       -0;       -0;
17-01-2024;16:37:01;     1756;        0;       -0;
17-01-2024;16:37:11;     1756;       -0;       -0;
17-01-2024;16:37:21;     1760;        0;        0;
17-01-2024;16:37:31;     1757;        0;       -0;
17-01-2024;16:37:41;     1761;        0;        0;
17-01-2024;16:37:51;     1762;        0;       -0;
17-01-2024;16:38:01;     1765;        0;       -0;
17-01-2024;16:38:11;     1760;        0;        0;
17-01-2024;16:38:21;     1760;        0;       -0;
17-01-2024;16:38:31;     1766;        0;       -0;
17-01-2024;16:38:41;     1739;       -0;       -0;
17-01-2024;16:38:51;     1587;        0;       -0;
17-01-2024;16:39:01;     1578;        0;       -0;
17-01-2024;16:39:11;     1582;       -0;       -0;
17-01-2024;16:39:21;     1589;        0;       -0;
17-01-2024;16:39:31;     1595;       -0;       -0;
17-01-2024;16:39:41;     1605;        0;       -0;
17-01-2024;16:39:51;     1609;        0;       -0;
17-01-2024;16:40:01;     1610;        0;       -0;
17-01-2024;16:40:11;     1618;       -0;       -0;
17-01-2024;16:40:21;     1622;        0;       -0;
17-01-2024;16:40:31;     1622;        0;       -0;
17-01-2024;16:40:41;     1623;        0;       -0;
17-01-2024;16:40:51;     1628;       -0;       -0;
17-01-2024;16:41:01;     1630;       -0;       -0;
17-01-2024;16:41:11;     1633;        0;       -0;
17-01-2024;16:41:21;     1636;        0;       -0;
17-01-2024;16:41:31;     1635;       -0;       -0;
17-01-2024;16:41:41;     1635;        0;       -0;
17-01-2024;16:41:51;     1635;        0;       -0;
17-01-2024;16:42:01;     1634;        0;       -0;
17-01-2024;16:42:11;     1642;        0;       -0;
17-01-2024;16:42:21;     1642;        0;       -0;
17-01-2024;16:42:31;     1593;       -0;       -0;
17-01-2024;16:42:41;     1477;        0;       -0;
17-01-2024;16:42:51;     1468;       -0;       -0;
17-01-2024;16:43:01;     1486;       -0;       -0;
17-01-2024;16:43:11;     1491;        0;       -0;
17-01-2024;16:43:21;     1500;       -0;       -0;
17-01-2024;16:43:31;     1514;        0;       -0;
17-01-2024;16:43:41;     1520;        0;       -0;
17-01-2024;16:43:51;     1519;        0;        0;
17-01-2024;16:44:01;     1517;       -0;       -0;
17-01-2024;16:44:11;     1512;       -0;       -0;
17-01-2024;16:44:21;     1498;       -0;       -0;
