 TIME                    	teplota_privod_otopka    	prutok                   	privod                   	
  +6.2833333333333332E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7972148345410464E+01	
  +6.2999999999999998E+00	  +3.6000000000000000E+01	  +1.1320000000000000E+03	  +2.7861201751787089E+01	
  +6.3166666666666664E+00	  +3.6000000000000000E+01	  +1.1320000000000000E+03	  +2.7848238025420915E+01	
  +6.3333333333333330E+00	  +3.6000000000000000E+01	  +1.1330000000000000E+03	  +2.7839561258658829E+01	
  +6.3499999999999996E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7843292756275549E+01	
  +6.3666666666666663E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7839666417215426E+01	
  +6.3833333333333337E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7842759661066939E+01	
  +6.4000000000000004E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7840239989681216E+01	
  +6.4166666666666670E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7842444170927731E+01	
  +6.4333333333333336E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7692662448293980E+01	
  +6.4500000000000002E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7569439456141421E+01	
  +6.4666666666666668E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7547637683716744E+01	
  +6.4833333333333334E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7542701893280682E+01	
  +6.5000000000000000E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7542482869676245E+01	
  +6.5166666666666666E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7541922352990948E+01	
  +6.5333333333333332E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7690271849403281E+01	
  +6.5499999999999998E+00	  +3.6000000000000000E+01	  +1.1320000000000000E+03	  +2.7814847621126063E+01	
  +6.5666666666666664E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7835638921449426E+01	
  +6.5833333333333330E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7841605299727711E+01	
  +6.5999999999999996E+00	  +3.6000000000000000E+01	  +1.1330000000000000E+03	  +2.7841067100968200E+01	
  +6.6166666666666663E+00	  +3.6000000000000000E+01	  +1.1320000000000000E+03	  +2.7842433749562190E+01	
  +6.6333333333333337E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7841547009856388E+01	
  +6.6500000000000004E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7842448741405853E+01	
  +6.6666666666666670E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7841825505082870E+01	
  +6.6833333333333336E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7842478727086871E+01	
  +6.7000000000000002E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7842062714110934E+01	
  +6.7166666666666668E+00	  +3.6000000000000000E+01	  +1.1320000000000000E+03	  +2.7842578287304711E+01	
  +6.7333333333333334E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7842304949744165E+01	
  +6.7500000000000000E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7842699116583649E+01	
  +6.7666666666666666E+00	  +3.6000000000000000E+01	  +1.1320000000000000E+03	  +2.7842532338010376E+01	
  +6.7833333333333332E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7842850326410311E+01	
  +6.7999999999999998E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7842751034797960E+01	
  +6.8166666666666664E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7695013334457812E+01	
  +6.8333333333333330E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7570157835297628E+01	
  +6.8499999999999996E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7549834380899835E+01	
  +6.8666666666666663E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7543759501728029E+01	
  +6.8833333333333337E+00	  +3.5000000000000000E+01	  +1.1330000000000000E+03	  +2.7544651392038507E+01	
  +6.9000000000000004E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7543258671127720E+01	
  +6.9166666666666670E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7544438758368202E+01	
  +6.9333333333333336E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7543572214661090E+01	
  +6.9500000000000002E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7544452907021050E+01	
  +6.9666666666666668E+00	  +3.5000000000000000E+01	  +1.1290000000000000E+03	  +2.7543866752800703E+01	
  +6.9833333333333334E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7544524348603492E+01	
  +7.0000000000000000E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7543974014495944E+01	
  +7.0166666666666666E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7543996689605144E+01	
  +7.0333333333333332E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7543122741342241E+01	
  +7.0499999999999998E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7542887947699384E+01	
  +7.0666666666666664E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7542156723729821E+01	
  +7.0833333333333330E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7541916542509860E+01	
  +7.0999999999999996E+00	  +3.5000000000000000E+01	  +1.1290000000000000E+03	  +2.7541321726699199E+01	
  +7.1166666666666663E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7541114702510601E+01	
  +7.1333333333333337E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7540635468006315E+01	
  +7.1500000000000004E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7540444154746140E+01	
  +7.1666666666666670E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7540053456252419E+01	
  +7.1833333333333336E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7539914253229909E+01	
  +7.2000000000000002E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7539644346954216E+01	
  +7.2166666666666668E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7539528003680864E+01	
  +7.2333333333333334E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7539263981280307E+01	
  +7.2500000000000000E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7539161720205005E+01	
  +7.2666666666666666E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7538996438810752E+01	
  +7.2833333333333332E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7538905041288935E+01	
  +7.2999999999999998E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7538763481202754E+01	
  +7.3166666666666664E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7538718327141211E+01	
  +7.3333333333333330E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7538617967883830E+01	
  +7.3499999999999996E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7538580569456862E+01	
  +7.3666666666666663E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7538516845568360E+01	
  +7.3833333333333337E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7538496611552468E+01	
  +7.4000000000000004E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7538455033479149E+01	
  +7.4166666666666670E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7538460343896475E+01	
  +7.4333333333333336E+00	  +3.6000000000000000E+01	  +1.1290000000000000E+03	  +2.7686453830396388E+01	
  +7.4500000000000002E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7811279343450803E+01	
  +7.4666666666666668E+00	  +3.6000000000000000E+01	  +1.1280000000000000E+03	  +2.7831806524815647E+01	
  +7.4833333333333334E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7837912161620750E+01	
  +7.5000000000000000E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7837374891979824E+01	
  +7.5166666666666666E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7839281468990052E+01	
  +7.5333333333333332E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7838870042300030E+01	
  +7.5499999999999998E+00	  +3.6000000000000000E+01	  +1.1330000000000000E+03	  +2.7840365073717553E+01	
  +7.5666666666666664E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7840218105167139E+01	
  +7.5833333333333330E+00	  +3.6000000000000000E+01	  +1.1300000000000000E+03	  +2.7841397405082397E+01	
  +7.5999999999999996E+00	  +3.6000000000000000E+01	  +1.1320000000000000E+03	  +2.7841405453453675E+01	
  +7.6166666666666663E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7842334974717097E+01	
  +7.6333333333333337E+00	  +3.6000000000000000E+01	  +1.1310000000000000E+03	  +2.7842424816895171E+01	
  +7.6500000000000004E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7695193178435524E+01	
  +7.6666666666666670E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7570498129354110E+01	
  +7.6833333333333336E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7550610393266915E+01	
  +7.7000000000000002E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7544697474773589E+01	
  +7.7166666666666668E+00	  +3.5000000000000000E+01	  +1.1320000000000000E+03	  +2.7545936083121020E+01	
  +7.7333333333333334E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7544717872117484E+01	
  +7.7500000000000000E+00	  +3.5000000000000000E+01	  +1.1300000000000000E+03	  +2.7546182211952509E+01	
  +7.7666666666666666E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7545501363765588E+01	
  +7.7833333333333332E+00	  +3.5000000000000000E+01	  +1.1310000000000000E+03	  +2.7546604946612923E+01	
  +7.7999999999999998E+00	  +3.4000000000000000E+01	  +1.1330000000000000E+03	  +2.7398177827664622E+01	
  +7.8166666666666664E+00	  +3.4000000000000000E+01	  +1.1320000000000000E+03	  +2.7274176973443158E+01	
  +7.8333333333333330E+00	  +3.4000000000000000E+01	  +1.1330000000000000E+03	  +2.7253409191747210E+01	
  +7.8499999999999996E+00	  +3.4000000000000000E+01	  +1.1320000000000000E+03	  +2.7247993344876711E+01	
  +7.8666666666666663E+00	  +3.4000000000000000E+01	  +1.1330000000000000E+03	  +2.7248583463964334E+01	
  +7.8833333333333337E+00	  +3.4000000000000000E+01	  +1.1320000000000000E+03	  +2.7247701956182738E+01	
  +7.9000000000000004E+00	  +3.4000000000000000E+01	  +1.1320000000000000E+03	  +2.7248656267931366E+01	
  +7.9166666666666670E+00	  +3.4000000000000000E+01	  +1.1330000000000000E+03	  +2.7248189982531827E+01	
  +7.9333333333333336E+00	  +3.4000000000000000E+01	  +1.1330000000000000E+03	  +2.7248913831079257E+01	
  +7.9500000000000002E+00	  +3.4000000000000000E+01	  +1.1320000000000000E+03	  +2.7248649583734366E+01	
  +7.9666666666666668E+00	  +3.3000000000000000E+01	  +1.1310000000000000E+03	  +2.7101190787323574E+01	
  +7.9833333333333334E+00	  +3.3000000000000000E+01	  +1.1320000000000000E+03	  +2.6976182847559809E+01	
  +8.0000000000000000E+00	  +3.3000000000000000E+01	  +1.1300000000000000E+03	  +2.7173296681434881E+01	
  +8.0166666666666675E+00	  +3.3000000000000000E+01	  +1.1310000000000000E+03	  +2.7368680061312062E+01	
  +8.0333333333333332E+00	  +3.3000000000000000E+01	  +1.1340000000000000E+03	  +2.7398635749676345E+01	
  +8.0500000000000007E+00	  +3.3000000000000000E+01	  +1.1340000000000000E+03	  +2.7409826375592477E+01	
  +8.0666666666666664E+00	  +3.3000000000000000E+01	  +1.1320000000000000E+03	  +2.7407482326015586E+01	
  +8.0833333333333339E+00	  +3.3000000000000000E+01	  +1.1320000000000000E+03	  +2.7411006777851313E+01	
  +8.0999999999999996E+00	  +3.3000000000000000E+01	  +1.1330000000000000E+03	  +2.7408580732987833E+01	
  +8.1166666666666671E+00	  +3.3000000000000000E+01	  +1.1330000000000000E+03	  +2.7410981135160768E+01	
  +8.1333333333333329E+00	  +3.3000000000000000E+01	  +1.1320000000000000E+03	  +2.7409258332895220E+01	
  +8.1500000000000004E+00	  +3.3000000000000000E+01	  +1.1330000000000000E+03	  +2.7415565134451647E+01	
  +8.1666666666666661E+00	  +3.3000000000000000E+01	  +1.1330000000000000E+03	  +2.7419279584822480E+01	
  +8.1833333333333336E+00	  +3.3000000000000000E+01	  +1.1330000000000000E+03	  +2.7424841652432171E+01	
  +8.1999999999999993E+00	  +3.3000000000000000E+01	  +1.1320000000000000E+03	  +2.7428348376042067E+01	
  +8.2166666666666668E+00	  +3.3000000000000000E+01	  +1.1330000000000000E+03	  +2.7432103876738335E+01	
  +8.2333333333333325E+00	  +3.2000000000000000E+01	  +1.1330000000000000E+03	  +2.7285376029423873E+01	
  +8.2500000000000000E+00	  +3.2000000000000000E+01	  +1.1330000000000000E+03	  +2.7162802664895931E+01	
  +8.2666666666666675E+00	  +3.2000000000000000E+01	  +1.1320000000000000E+03	  +2.7143309790068219E+01	
  +8.2833333333333332E+00	  +3.1000000000000000E+01	  +1.1350000000000000E+03	  +2.6991153995028085E+01	
  +8.3000000000000007E+00	  +3.1000000000000000E+01	  +1.1340000000000000E+03	  +2.6867388995100665E+01	
  +8.3166666666666664E+00	  +3.1000000000000000E+01	  +1.1340000000000000E+03	  +2.6846439631412309E+01	
  +8.3333333333333339E+00	  +3.1000000000000000E+01	  +1.1350000000000000E+03	  +2.6842102866151542E+01	
  +8.3499999999999996E+00	  +3.1000000000000000E+01	  +1.1340000000000000E+03	  +2.6843195224338526E+01	
  +8.3666666666666671E+00	  +3.1000000000000000E+01	  +1.1330000000000000E+03	  +2.6843277990631204E+01	
  +8.3833333333333329E+00	  +3.0000000000000000E+01	  +1.1320000000000000E+03	  +2.6697030266872261E+01	
  +8.4000000000000004E+00	  +3.0000000000000000E+01	  +1.1350000000000000E+03	  +2.6572969793942772E+01	
  +8.4166666666666661E+00	  +3.0000000000000000E+01	  +1.1340000000000000E+03	  +2.6553718238677479E+01	
  +8.4333333333333336E+00	  +3.0000000000000000E+01	  +1.1360000000000000E+03	  +2.6548008719094874E+01	
  +8.4499999999999993E+00	  +2.9000000000000000E+01	  +1.1360000000000000E+03	  +2.6402723075828806E+01	
  +8.4666666666666668E+00	  +2.9000000000000000E+01	  +1.1360000000000000E+03	  +2.6278350700312075E+01	
  +8.4833333333333325E+00	  +2.9000000000000000E+01	  +1.1350000000000000E+03	  +2.6260930746759904E+01	
  +8.5000000000000000E+00	  +2.9000000000000000E+01	  +1.1350000000000000E+03	  +2.6255341245669847E+01	
  +8.5166666666666675E+00	  +2.9000000000000000E+01	  +1.1360000000000000E+03	  +2.6258365715056730E+01	
  +8.5333333333333332E+00	  +2.9000000000000000E+01	  +1.1360000000000000E+03	  +2.6257537264865181E+01	
  +8.5500000000000007E+00	  +2.8000000000000000E+01	  +1.1350000000000000E+03	  +2.6117930874828172E+01	
  +8.5666666666666664E+00	  +2.8000000000000000E+01	  +1.1330000000000000E+03	  +2.5997057251049068E+01	
  +8.5833333333333339E+00	  +2.8000000000000000E+01	  +1.1350000000000000E+03	  +2.5980052695392377E+01	
  +8.5999999999999996E+00	  +2.8000000000000000E+01	  +1.1340000000000000E+03	  +2.5974356270948689E+01	
  +8.6166666666666671E+00	  +2.8000000000000000E+01	  +1.1350000000000000E+03	  +2.5977214043824208E+01	
  +8.6333333333333329E+00	  +2.8000000000000000E+01	  +1.1410000000000000E+03	  +2.5975960629296146E+01	
  +8.6500000000000004E+00	  +2.7000000000000000E+01	  +1.1400000000000000E+03	  +2.5826826130307719E+01	
  +8.6666666666666661E+00	  +2.7000000000000000E+01	  +1.1420000000000000E+03	  +2.5698961254506703E+01	
  +8.6833333333333336E+00	  +2.7000000000000000E+01	  +1.1400000000000000E+03	  +2.5680926247154542E+01	
  +8.6999999999999993E+00	  +2.7000000000000000E+01	  +1.1410000000000000E+03	  +2.5676491810664047E+01	
  +8.7166666666666668E+00	  +2.7000000000000000E+01	  +1.1420000000000000E+03	  +2.5679922878848338E+01	
  +8.7333333333333325E+00	  +2.7000000000000000E+01	  +1.1390000000000000E+03	  +2.5678991197639242E+01	
  +8.7500000000000000E+00	  +2.7000000000000000E+01	  +1.1400000000000000E+03	  +2.5681373944715748E+01	
  +8.7666666666666675E+00	  +2.6000000000000000E+01	  +1.1440000000000000E+03	  +2.5530053337359497E+01	
  +8.7833333333333332E+00	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5405521895204135E+01	
  +8.8000000000000007E+00	  +2.6000000000000000E+01	  +1.1340000000000000E+03	  +2.5384463970251254E+01	
  +8.8166666666666664E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5379849460362387E+01	
  +8.8333333333333339E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5380591038698846E+01	
  +8.8499999999999996E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5380774309416836E+01	
  +8.8666666666666671E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5382136508222146E+01	
  +8.8833333333333329E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5382769257539803E+01	
  +8.9000000000000004E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5384271248891721E+01	
  +8.9166666666666661E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5385263160180777E+01	
  +8.9333333333333336E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5386654986925315E+01	
  +8.9499999999999993E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5387515259024415E+01	
  +8.9666666666666668E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5388683531902508E+01	
  +8.9833333333333325E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5389649527075274E+01	
  +9.0000000000000000E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5390963751770485E+01	
  +9.0166666666666675E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5389966853364676E+01	
  +9.0333333333333332E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5387483044452988E+01	
  +9.0500000000000007E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5386330536871064E+01	
  +9.0666666666666664E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5386600028370371E+01	
  +9.0833333333333339E+00	  +2.6000000000000000E+01	  +1.1340000000000000E+03	  +2.5387119337348512E+01	
  +9.0999999999999996E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5387825397854964E+01	
  +9.1166666666666671E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5388854891401319E+01	
  +9.1333333333333329E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5389838084964325E+01	
  +9.1500000000000004E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5390153020971347E+01	
  +9.1666666666666661E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5390534032380678E+01	
  +9.1833333333333336E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5391387737115892E+01	
  +9.1999999999999993E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5392476556077415E+01	
  +9.2166666666666668E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5393346782431170E+01	
  +9.2333333333333325E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5394265341206424E+01	
  +9.2500000000000000E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5395290884950313E+01	
  +9.2666666666666675E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5396288871006607E+01	
  +9.2833333333333332E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5397170896872588E+01	
  +9.3000000000000007E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5397779309715393E+01	
  +9.3166666666666664E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5398280316363980E+01	
  +9.3333333333333339E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5400227507244889E+01	
  +9.3499999999999996E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5401748317753334E+01	
  +9.3666666666666671E+00	  +2.6000000000000000E+01	  +1.1340000000000000E+03	  +2.5402291078066757E+01	
  +9.3833333333333329E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5403850753348586E+01	
  +9.4000000000000004E+00	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5404868458713789E+01	
  +9.4166666666666661E+00	  +2.6000000000000000E+01	  +1.1360000000000000E+03	  +2.5405638807733812E+01	
  +9.4333333333333336E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5406550533829783E+01	
  +9.4499999999999993E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5407289513992339E+01	
  +9.4666666666666668E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5407989201184947E+01	
  +9.4833333333333325E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5408551297169407E+01	
  +9.5000000000000000E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5408685611143841E+01	
  +9.5166666666666675E+00	  +2.6000000000000000E+01	  +1.1350000000000000E+03	  +2.5409239495110473E+01	
  +9.5333333333333332E+00	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5409213427471915E+01	
  +9.5500000000000007E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5408644519842223E+01	
  +9.5666666666666664E+00	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5409038671152043E+01	
  +9.5833333333333339E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5409733389890309E+01	
  +9.5999999999999996E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5410215975352337E+01	
  +9.6166666666666671E+00	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5410373006166505E+01	
  +9.6333333333333329E+00	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5410551226108325E+01	
  +9.6500000000000004E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5410262520346365E+01	
  +9.6666666666666661E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5410092574310994E+01	
  +9.6833333333333336E+00	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5410098789294146E+01	
  +9.6999999999999993E+00	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5410319846371021E+01	
  +9.7166666666666668E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5410773526604441E+01	
  +9.7333333333333325E+00	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5411091991783138E+01	
  +9.7500000000000000E+00	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5411448770596508E+01	
  +9.7666666666666675E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5411851609052412E+01	
  +9.7833333333333332E+00	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5412657117733065E+01	
  +9.8000000000000007E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5413905029567438E+01	
  +9.8166666666666664E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5414326501489519E+01	
  +9.8333333333333339E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5413706262014227E+01	
  +9.8499999999999996E+00	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5413478822100323E+01	
  +9.8666666666666671E+00	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5413758812384053E+01	
  +9.8833333333333329E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5414279644409710E+01	
  +9.9000000000000004E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5415034608508435E+01	
  +9.9166666666666661E+00	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5415737226467183E+01	
  +9.9333333333333336E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5416416336785783E+01	
  +9.9499999999999993E+00	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5417283526281075E+01	
  +9.9666666666666668E+00	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5418260623193508E+01	
  +9.9833333333333325E+00	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5419071064047600E+01	
  +1.0000000000000000E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5360683667059611E+01	
  +1.0016666666666667E+01	  +2.6000000000000000E+01	  +1.1410000000000000E+03	  +2.5302619264496496E+01	
  +1.0033333333333333E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5293880267236499E+01	
  +1.0050000000000001E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5292167481603180E+01	
  +1.0066666666666666E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5295238236496246E+01	
  +1.0083333333333334E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5293891057079161E+01	
  +1.0100000000000000E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5293026478264618E+01	
  +1.0116666666666667E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5291768031015863E+01	
  +1.0133333333333333E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5292529664549846E+01	
  +1.0150000000000000E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5292629849123365E+01	
  +1.0166666666666666E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5294582510315966E+01	
  +1.0183333333333334E+01	  +2.6000000000000000E+01	  +1.1370000000000000E+03	  +2.5297070998637498E+01	
  +1.0199999999999999E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5297998126553615E+01	
  +1.0216666666666667E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5297655003796407E+01	
  +1.0233333333333333E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5298201994391970E+01	
  +1.0250000000000000E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5297632896092061E+01	
  +1.0266666666666667E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5298047514014595E+01	
  +1.0283333333333333E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5299114320598289E+01	
  +1.0300000000000001E+01	  +2.6000000000000000E+01	  +1.1390000000000000E+03	  +2.5300494954048627E+01	
  +1.0316666666666666E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5301440842394484E+01	
  +1.0333333333333334E+01	  +2.6000000000000000E+01	  +1.1400000000000000E+03	  +2.5302823922628452E+01	
  +1.0350000000000000E+01	  +2.6000000000000000E+01	  +1.1380000000000000E+03	  +2.5304053422944847E+01	
