 TIME                    	teplota_privod_otopka    	prutok                   	privod                   	
  +5.1166666666666663E+00	  +3.8000000000000000E+01	  +1.1180000000000000E+03	  +2.7643956211340605E+01	
  +5.1333333333333337E+00	  +3.8000000000000000E+01	  +1.1200000000000000E+03	  +2.7663981344099902E+01	
  +5.1500000000000004E+00	  +3.8000000000000000E+01	  +1.1190000000000000E+03	  +2.7678505536961090E+01	
  +5.1666666666666670E+00	  +3.8000000000000000E+01	  +1.1200000000000000E+03	  +2.7689140773595451E+01	
  +5.1833333333333336E+00	  +3.8000000000000000E+01	  +1.1200000000000000E+03	  +2.7696853939066369E+01	
  +5.2000000000000002E+00	  +3.8000000000000000E+01	  +1.1190000000000000E+03	  +2.7702503088432827E+01	
  +5.2166666666666668E+00	  +3.8000000000000000E+01	  +1.1200000000000000E+03	  +2.7706600515664565E+01	
  +5.2333333333333334E+00	  +3.8000000000000000E+01	  +1.1180000000000000E+03	  +2.7709601633980949E+01	
  +5.2500000000000000E+00	  +3.8000000000000000E+01	  +1.1210000000000000E+03	  +2.7711776955567451E+01	
  +5.2666666666666666E+00	  +3.8000000000000000E+01	  +1.1190000000000000E+03	  +2.7713371451556860E+01	
  +5.2833333333333332E+00	  +3.8000000000000000E+01	  +1.1200000000000000E+03	  +2.7714528056082688E+01	
  +5.2999999999999998E+00	  +3.8000000000000000E+01	  +1.1200000000000000E+03	  +2.7715375403286231E+01	
  +5.3166666666666664E+00	  +3.8000000000000000E+01	  +1.1200000000000000E+03	  +2.7715990831138946E+01	
  +5.3333333333333330E+00	  +3.8000000000000000E+01	  +1.1190000000000000E+03	  +2.7716441321543829E+01	
  +5.3499999999999996E+00	  +3.8000000000000000E+01	  +1.1220000000000000E+03	  +2.7716768087677629E+01	
  +5.3666666666666663E+00	  +3.8000000000000000E+01	  +1.1230000000000000E+03	  +2.7717005983358227E+01	
  +5.3833333333333337E+00	  +3.8000000000000000E+01	  +1.1200000000000000E+03	  +2.7717178769468550E+01	
  +5.4000000000000004E+00	  +3.8000000000000000E+01	  +1.1200000000000000E+03	  +2.7717298866303814E+01	
  +5.4166666666666670E+00	  +3.8000000000000000E+01	  +1.1210000000000000E+03	  +2.7717378256681272E+01	
  +5.4333333333333336E+00	  +3.8000000000000000E+01	  +1.1220000000000000E+03	  +2.7717430093711837E+01	
  +5.4500000000000002E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.7571879698559304E+01	
  +5.4666666666666668E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.7448908450044222E+01	
  +5.4833333333333334E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7428704823567223E+01	
  +5.5000000000000000E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.7422661484575460E+01	
  +5.5166666666666666E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7423373733700171E+01	
  +5.5333333333333332E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7421938800115495E+01	
  +5.5499999999999998E+00	  +3.7000000000000000E+01	  +1.1220000000000000E+03	  +2.7422949890802997E+01	
  +5.5666666666666664E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.7422044903260442E+01	
  +5.5833333333333330E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.7422772740387170E+01	
  +5.5999999999999996E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7422113849837853E+01	
  +5.6166666666666663E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7422613475210220E+01	
  +5.6333333333333337E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.7422149173628565E+01	
  +5.6500000000000004E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7422500626386618E+01	
  +5.6666666666666670E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7422153801873716E+01	
  +5.6833333333333336E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7422404259584304E+01	
  +5.7000000000000002E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7422153340840008E+01	
  +5.7166666666666668E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.7422328610317663E+01	
  +5.7333333333333334E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.7422135839704474E+01	
  +5.7500000000000000E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7422260917367140E+01	
  +5.7666666666666666E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7422115303126557E+01	
  +5.7833333333333332E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.7422200264383459E+01	
  +5.7999999999999998E+00	  +3.6000000000000000E+01	  +1.1220000000000000E+03	  +2.7274066508736357E+01	
  +5.8166666666666664E+00	  +3.6000000000000000E+01	  +1.1220000000000000E+03	  +2.7149288967503519E+01	
  +5.8333333333333330E+00	  +3.6000000000000000E+01	  +1.1220000000000000E+03	  +2.7128660223798899E+01	
  +5.8499999999999996E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7122609053664888E+01	
  +5.8666666666666663E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7123249267867699E+01	
  +5.8833333333333337E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7121846908696288E+01	
  +5.9000000000000004E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7122797856320542E+01	
  +5.9166666666666670E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.7269943663655972E+01	
  +5.9333333333333336E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7247461104252519E+01	
  +5.9500000000000002E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7142553336010632E+01	
  +5.9666666666666668E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7128546866517034E+01	
  +5.9833333333333334E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7121285403511962E+01	
  +6.0000000000000000E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7457276149253286E+01	
  +6.0166666666666666E+00	  +3.6000000000000000E+01	  +1.1190000000000000E+03	  +2.7693444959067484E+01	
  +6.0333333333333332E+00	  +3.6000000000000000E+01	  +1.1190000000000000E+03	  +2.7730082655601830E+01	
  +6.0499999999999998E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7809208528448139E+01	
  +6.0666666666666664E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.7896890466698565E+01	
  +6.0833333333333330E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.7962020542801959E+01	
  +6.0999999999999996E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.8008570432328849E+01	
  +6.1166666666666663E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.8043402038289262E+01	
  +6.1333333333333337E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.8068142417014901E+01	
  +6.1500000000000004E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.8086843225027852E+01	
  +6.1666666666666670E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.8100001953943408E+01	
  +6.1833333333333336E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.8110091005187314E+01	
  +6.2000000000000002E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.8117111101080486E+01	
  +6.2166666666666668E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.8122603948996414E+01	
  +6.2333333333333334E+00	  +3.7000000000000000E+01	  +1.1210000000000000E+03	  +2.8126368694678934E+01	
  +6.2500000000000000E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.8129395576849760E+01	
  +6.2666666666666666E+00	  +3.7000000000000000E+01	  +1.1200000000000000E+03	  +2.8131418730467278E+01	
  +6.2833333333333332E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7990041415919304E+01	
  +6.2999999999999998E+00	  +3.6000000000000000E+01	  +1.1190000000000000E+03	  +2.7868551194305507E+01	
  +6.3166666666666664E+00	  +3.7000000000000000E+01	  +1.1190000000000000E+03	  +2.7997150444873352E+01	
  +6.3333333333333330E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7967817363882773E+01	
  +6.3499999999999996E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7864616761550401E+01	
  +6.3666666666666663E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7848632914917484E+01	
  +6.3833333333333337E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7843115896572446E+01	
  +6.4000000000000004E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7844247682578462E+01	
  +6.4166666666666670E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7842731932166647E+01	
  +6.4333333333333336E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7843929548330589E+01	
  +6.4500000000000002E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7843011024204340E+01	
  +6.4666666666666668E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7843868721723432E+01	
  +6.4833333333333334E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7843220782165286E+01	
  +6.5000000000000000E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7843829004529827E+01	
  +6.5166666666666666E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7843366709652731E+01	
  +6.5333333333333332E+00	  +3.6000000000000000E+01	  +1.1190000000000000E+03	  +2.7843791705052762E+01	
  +6.5499999999999998E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7843492267137400E+01	
  +6.5666666666666664E+00	  +3.6000000000000000E+01	  +1.1220000000000000E+03	  +2.7843835122259712E+01	
  +6.5833333333333330E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7843641286105225E+01	
  +6.5999999999999996E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7843903209267705E+01	
  +6.6166666666666663E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7843795277031756E+01	
  +6.6333333333333337E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7844009271453480E+01	
  +6.6500000000000004E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7843950132532235E+01	
  +6.6666666666666670E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7696131841321836E+01	
  +6.6833333333333336E+00	  +3.5000000000000000E+01	  +1.1230000000000000E+03	  +2.7571301685658216E+01	
  +6.7000000000000002E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7550914640456206E+01	
  +6.7166666666666668E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7544860225551030E+01	
  +6.7333333333333334E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7545717961486357E+01	
  +6.7500000000000000E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7544332231021794E+01	
  +6.7666666666666666E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7545467783773702E+01	
  +6.7833333333333332E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7544610878949900E+01	
  +6.7999999999999998E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7545463345929939E+01	
  +6.8166666666666664E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7544884776339458E+01	
  +6.8333333333333330E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7545507584658051E+01	
  +6.8499999999999996E+00	  +3.5000000000000000E+01	  +1.1230000000000000E+03	  +2.7545125991539972E+01	
  +6.8666666666666663E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7545618854234462E+01	
  +6.8833333333333337E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7545366128616472E+01	
  +6.9000000000000004E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7545742745629553E+01	
  +6.9166666666666670E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7693624834261875E+01	
  +6.9333333333333336E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7670773634542318E+01	
  +6.9500000000000002E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7566356823052995E+01	
  +6.9666666666666668E+00	  +3.5000000000000000E+01	  +1.1190000000000000E+03	  +2.7552138917898489E+01	
  +6.9833333333333334E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7545303453613204E+01	
  +7.0000000000000000E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7547508978676571E+01	
  +7.0166666666666666E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7544612865021772E+01	
  +7.0333333333333332E+00	  +3.5000000000000000E+01	  +1.1230000000000000E+03	  +2.7546058773949092E+01	
  +7.0499999999999998E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7543846156488978E+01	
  +7.0666666666666664E+00	  +3.5000000000000000E+01	  +1.1230000000000000E+03	  +2.7544778613451960E+01	
  +7.0833333333333330E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7543134943587948E+01	
  +7.0999999999999996E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7543732041342611E+01	
  +7.1166666666666663E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7542515787559754E+01	
  +7.1333333333333337E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7542898430780127E+01	
  +7.1500000000000004E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7541955147750571E+01	
  +7.1666666666666670E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7542218536948390E+01	
  +7.1833333333333336E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7541527704550568E+01	
  +7.2000000000000002E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7541724190756248E+01	
  +7.2166666666666668E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7541214871074754E+01	
  +7.2333333333333334E+00	  +3.5000000000000000E+01	  +1.1240000000000000E+03	  +2.7541294084422304E+01	
  +7.2500000000000000E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7540896027152982E+01	
  +7.2666666666666666E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7540991656831199E+01	
  +7.2833333333333332E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7540678440920622E+01	
  +7.2999999999999998E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7540730186452993E+01	
  +7.3166666666666664E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7540519328104516E+01	
  +7.3333333333333330E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7540564634272265E+01	
  +7.3499999999999996E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7540401591064821E+01	
  +7.3666666666666663E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7540448562773921E+01	
  +7.3833333333333337E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7540333136227844E+01	
  +7.4000000000000004E+00	  +3.6000000000000000E+01	  +1.1220000000000000E+03	  +2.7688387767189443E+01	
  +7.4166666666666670E+00	  +3.6000000000000000E+01	  +1.1220000000000000E+03	  +2.7813132089553431E+01	
  +7.4333333333333336E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7833704437807338E+01	
  +7.4500000000000002E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7839747988777269E+01	
  +7.4666666666666668E+00	  +3.6000000000000000E+01	  +1.1200000000000000E+03	  +2.7839092074321879E+01	
  +7.4833333333333334E+00	  +3.6000000000000000E+01	  +1.1230000000000000E+03	  +2.7840493404169248E+01	
  +7.5000000000000000E+00	  +3.6000000000000000E+01	  +1.1230000000000000E+03	  +2.7839695799870572E+01	
  +7.5166666666666666E+00	  +3.6000000000000000E+01	  +1.1230000000000000E+03	  +2.7841038990330453E+01	
  +7.5333333333333332E+00	  +3.6000000000000000E+01	  +1.1230000000000000E+03	  +2.7840941215308007E+01	
  +7.5499999999999998E+00	  +3.6000000000000000E+01	  +1.1210000000000000E+03	  +2.7842146104079102E+01	
  +7.5666666666666664E+00	  +3.6000000000000000E+01	  +1.1230000000000000E+03	  +2.7842232509559025E+01	
  +7.5833333333333330E+00	  +3.5000000000000000E+01	  +1.1230000000000000E+03	  +2.7695219376704404E+01	
  +7.5999999999999996E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7570541748616961E+01	
  +7.6166666666666663E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7550808064823912E+01	
  +7.6333333333333337E+00	  +3.4000000000000000E+01	  +1.1230000000000000E+03	  +2.7396930599205831E+01	
  +7.6500000000000004E+00	  +3.4000000000000000E+01	  +1.1200000000000000E+03	  +2.7273455649765637E+01	
  +7.6666666666666670E+00	  +3.4000000000000000E+01	  +1.1210000000000000E+03	  +2.7251746392648222E+01	
  +7.6833333333333336E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7395243802064890E+01	
  +7.7000000000000002E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7520143775982508E+01	
  +7.7166666666666668E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7540433167454253E+01	
  +7.7333333333333334E+00	  +3.5000000000000000E+01	  +1.1200000000000000E+03	  +2.7547141703818461E+01	
  +7.7500000000000000E+00	  +3.5000000000000000E+01	  +1.1210000000000000E+03	  +2.7546465618780218E+01	
  +7.7666666666666666E+00	  +3.5000000000000000E+01	  +1.1220000000000000E+03	  +2.7548400821404403E+01	
  +7.7833333333333332E+00	  +3.4000000000000000E+01	  +1.1210000000000000E+03	  +2.7399485968672032E+01	
  +7.7999999999999998E+00	  +3.4000000000000000E+01	  +1.1200000000000000E+03	  +2.7275931774952895E+01	
  +7.8166666666666664E+00	  +3.4000000000000000E+01	  +1.1210000000000000E+03	  +2.7254822181780355E+01	
  +7.8333333333333330E+00	  +3.4000000000000000E+01	  +1.1210000000000000E+03	  +2.7249711689122563E+01	
  +7.8499999999999996E+00	  +3.4000000000000000E+01	  +1.1200000000000000E+03	  +2.7250072166483310E+01	
  +7.8666666666666663E+00	  +3.4000000000000000E+01	  +1.1200000000000000E+03	  +2.7249401820590684E+01	
  +7.8833333333333337E+00	  +3.4000000000000000E+01	  +1.1210000000000000E+03	  +2.7250211881131040E+01	
  +7.9000000000000004E+00	  +3.4000000000000000E+01	  +1.1200000000000000E+03	  +2.7249858337609563E+01	
  +7.9166666666666670E+00	  +3.4000000000000000E+01	  +1.1220000000000000E+03	  +2.7250483206508598E+01	
  +7.9333333333333336E+00	  +3.4000000000000000E+01	  +1.1240000000000000E+03	  +2.7250341844625364E+01	
  +7.9500000000000002E+00	  +3.4000000000000000E+01	  +1.1210000000000000E+03	  +2.7250830405490564E+01	
  +7.9666666666666668E+00	  +3.3000000000000000E+01	  +1.1210000000000000E+03	  +2.7102752977977975E+01	
  +7.9833333333333334E+00	  +3.4000000000000000E+01	  +1.1220000000000000E+03	  +2.7126300056368052E+01	
  +8.0000000000000000E+00	  +3.3000000000000000E+01	  +1.1220000000000000E+03	  +2.7296666403095738E+01	
  +8.0166666666666675E+00	  +3.3000000000000000E+01	  +1.1220000000000000E+03	  +2.7385181176248839E+01	
  +8.0333333333333332E+00	  +3.3000000000000000E+01	  +1.1210000000000000E+03	  +2.7399999666805595E+01	
  +8.0500000000000007E+00	  +3.3000000000000000E+01	  +1.1210000000000000E+03	  +2.7404482323087990E+01	
  +8.0666666666666664E+00	  +3.3000000000000000E+01	  +1.1210000000000000E+03	  +2.7404097040536399E+01	
  +8.0833333333333339E+00	  +3.3000000000000000E+01	  +1.1230000000000000E+03	  +2.7405327497507947E+01	
  +8.0999999999999996E+00	  +3.3000000000000000E+01	  +1.1220000000000000E+03	  +2.7404684355097235E+01	
  +8.1166666666666671E+00	  +3.3000000000000000E+01	  +1.1220000000000000E+03	  +2.7405571824678169E+01	
  +8.1333333333333329E+00	  +3.3000000000000000E+01	  +1.1210000000000000E+03	  +2.7405110669511487E+01	
  +8.1500000000000004E+00	  +3.3000000000000000E+01	  +1.1230000000000000E+03	  +2.7410356743177527E+01	
  +8.1666666666666661E+00	  +3.3000000000000000E+01	  +1.1220000000000000E+03	  +2.7414963738109282E+01	
  +8.1833333333333336E+00	  +3.3000000000000000E+01	  +1.1220000000000000E+03	  +2.7419770421951007E+01	
  +8.1999999999999993E+00	  +3.3000000000000000E+01	  +1.1230000000000000E+03	  +2.7423915882782758E+01	
  +8.2166666666666668E+00	  +3.3000000000000000E+01	  +1.1220000000000000E+03	  +2.7427128149334102E+01	
  +8.2333333333333325E+00	  +3.3000000000000000E+01	  +1.1230000000000000E+03	  +2.7428857484823435E+01	
  +8.2500000000000000E+00	  +3.2000000000000000E+01	  +1.1210000000000000E+03	  +2.7282739938628740E+01	
  +8.2666666666666675E+00	  +3.2000000000000000E+01	  +1.1210000000000000E+03	  +2.7159268067017695E+01	
  +8.2833333333333332E+00	  +3.2000000000000000E+01	  +1.1220000000000000E+03	  +2.7140378048430868E+01	
  +8.3000000000000007E+00	  +3.2000000000000000E+01	  +1.1210000000000000E+03	  +2.7134915238460646E+01	
  +8.3166666666666664E+00	  +3.2000000000000000E+01	  +1.1210000000000000E+03	  +2.7136416368414896E+01	
  +8.3333333333333339E+00	  +3.1000000000000000E+01	  +1.1230000000000000E+03	  +2.6987920679718947E+01	
  +8.3499999999999996E+00	  +3.1000000000000000E+01	  +1.1230000000000000E+03	  +2.6865188236295726E+01	
  +8.3666666666666671E+00	  +3.1000000000000000E+01	  +1.1230000000000000E+03	  +2.6844682183103668E+01	
  +8.3833333333333329E+00	  +3.1000000000000000E+01	  +1.1230000000000000E+03	  +2.6840578377302233E+01	
  +8.4000000000000004E+00	  +3.0000000000000000E+01	  +1.1220000000000000E+03	  +2.6693938011861871E+01	
  +8.4166666666666661E+00	  +3.0000000000000000E+01	  +1.1240000000000000E+03	  +2.6569090448314878E+01	
  +8.4333333333333336E+00	  +3.0000000000000000E+01	  +1.1230000000000000E+03	  +2.6549832074209718E+01	
  +8.4499999999999993E+00	  +3.0000000000000000E+01	  +1.1240000000000000E+03	  +2.6544978791075689E+01	
  +8.4666666666666668E+00	  +2.9000000000000000E+01	  +1.1230000000000000E+03	  +2.6400228325516164E+01	
  +8.4833333333333325E+00	  +2.9000000000000000E+01	  +1.1250000000000000E+03	  +2.6275511834034962E+01	
  +8.5000000000000000E+00	  +2.9000000000000000E+01	  +1.1250000000000000E+03	  +2.6257823324342969E+01	
  +8.5166666666666675E+00	  +2.9000000000000000E+01	  +1.1260000000000000E+03	  +2.6252054331286686E+01	
  +8.5333333333333332E+00	  +2.9000000000000000E+01	  +1.1260000000000000E+03	  +2.6255022552021252E+01	
  +8.5500000000000007E+00	  +2.9000000000000000E+01	  +1.1270000000000000E+03	  +2.6253796336831670E+01	
  +8.5666666666666664E+00	  +2.8000000000000000E+01	  +1.1270000000000000E+03	  +2.6114295776256281E+01	
  +8.5833333333333339E+00	  +2.8000000000000000E+01	  +1.1270000000000000E+03	  +2.5993910275277781E+01	
  +8.5999999999999996E+00	  +2.8000000000000000E+01	  +1.1260000000000000E+03	  +2.5976639823058214E+01	
  +8.6166666666666671E+00	  +2.8000000000000000E+01	  +1.1250000000000000E+03	  +2.5970956281323001E+01	
  +8.6333333333333329E+00	  +2.8000000000000000E+01	  +1.1270000000000000E+03	  +2.5973431534703799E+01	
  +8.6500000000000004E+00	  +2.8000000000000000E+01	  +1.1260000000000000E+03	  +2.5971221943667029E+01	
  +8.6666666666666661E+00	  +2.7000000000000000E+01	  +1.1270000000000000E+03	  +2.5822408967655111E+01	
  +8.6833333333333336E+00	  +2.7000000000000000E+01	  +1.1270000000000000E+03	  +2.5696016568278239E+01	
  +8.6999999999999993E+00	  +2.7000000000000000E+01	  +1.1260000000000000E+03	  +2.5678936051885870E+01	
  +8.7166666666666668E+00	  +2.7000000000000000E+01	  +1.1280000000000000E+03	  +2.5673741551621109E+01	
  +8.7333333333333325E+00	  +2.7000000000000000E+01	  +1.1280000000000000E+03	  +2.5676432113778745E+01	
  +8.7500000000000000E+00	  +2.6000000000000000E+01	  +1.1280000000000000E+03	  +2.5524413314969355E+01	
  +8.7666666666666675E+00	  +2.6000000000000000E+01	  +1.1280000000000000E+03	  +2.5400064174592138E+01	
  +8.7833333333333332E+00	  +2.6000000000000000E+01	  +1.1280000000000000E+03	  +2.5378763900362920E+01	
  +8.8000000000000007E+00	  +2.6000000000000000E+01	  +1.1270000000000000E+03	  +2.5374670983104036E+01	
  +8.8166666666666664E+00	  +2.6000000000000000E+01	  +1.1280000000000000E+03	  +2.5375011361300942E+01	
  +8.8333333333333339E+00	  +2.6000000000000000E+01	  +1.1270000000000000E+03	  +2.5375240819917206E+01	
  +8.8499999999999996E+00	  +2.6000000000000000E+01	  +1.1270000000000000E+03	  +2.5376476299462343E+01	
  +8.8666666666666671E+00	  +2.6000000000000000E+01	  +1.1280000000000000E+03	  +2.5377110835812339E+01	
  +8.8833333333333329E+00	  +2.7000000000000000E+01	  +1.1280000000000000E+03	  +2.5529051436100286E+01	
  +8.9000000000000004E+00	  +2.6000000000000000E+01	  +1.1260000000000000E+03	  +2.5506081693025049E+01	
  +8.9166666666666661E+00	  +2.7000000000000000E+01	  +1.1280000000000000E+03	  +2.5552384208995292E+01	
  +8.9333333333333336E+00	  +2.7000000000000000E+01	  +1.1280000000000000E+03	  +2.5665352572593150E+01	
  +8.9499999999999993E+00	  +2.7000000000000000E+01	  +1.1280000000000000E+03	  +2.5680626764946251E+01	
  +8.9666666666666668E+00	  +2.7000000000000000E+01	  +1.1280000000000000E+03	  +2.5689751592933344E+01	
  +8.9833333333333325E+00	  +2.7000000000000000E+01	  +1.1290000000000000E+03	  +2.5687850154242852E+01	
  +9.0000000000000000E+00	  +2.7000000000000000E+01	  +1.1240000000000000E+03	  +2.5692264489706293E+01	
  +9.0166666666666675E+00	  +2.7000000000000000E+01	  +1.1230000000000000E+03	  +2.5688829695646874E+01	
  +9.0333333333333332E+00	  +2.7000000000000000E+01	  +1.1230000000000000E+03	  +2.5688435632468419E+01	
  +9.0500000000000007E+00	  +2.7000000000000000E+01	  +1.1240000000000000E+03	  +2.5685550691180474E+01	
  +9.0666666666666664E+00	  +2.7000000000000000E+01	  +1.1280000000000000E+03	  +2.5687296232575349E+01	
  +9.0833333333333339E+00	  +2.7000000000000000E+01	  +1.1300000000000000E+03	  +2.5686579602036780E+01	
  +9.0999999999999996E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5688344408400766E+01	
  +9.1166666666666671E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5688484043301056E+01	
  +9.1333333333333329E+00	  +2.7000000000000000E+01	  +1.1310000000000000E+03	  +2.5690234861308582E+01	
  +9.1500000000000004E+00	  +2.7000000000000000E+01	  +1.1320000000000000E+03	  +2.5689903988180671E+01	
  +9.1666666666666661E+00	  +2.7000000000000000E+01	  +1.1310000000000000E+03	  +2.5690847008004482E+01	
  +9.1833333333333336E+00	  +2.7000000000000000E+01	  +1.1330000000000000E+03	  +2.5691227201618844E+01	
