Tecomat F2x CP2005I v2.3.063 DataLogger v1.3 (2024-01-17-00:00:00) : Data / Emulator ! Type : PERIODIC | DATE : %TYYYY-MM-DD | TIME : %Thh:mm:ss | REAL : %3.1f %RF007990 | REAL : %3.1f %RF007994 | REAL : %3.1f %RF007998 | REAL : %3.1f %RF008002 | REAL : %1.1f %RF008010 | REAL : %f %RF009504 | REAL : %f %RF009628 | REAL : %f %RF009519 | REAL : %f %RF009643 | STRING : %s | ,;
DATE;TIME;tHot1;tHot2;tCold1;tCold2;siemensFlow;requiredTemp3WV;requiredFlow2WV;PID.out3WV;PID.out2WV;Text
2024-01-17;02:13:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:14:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:15:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:16:00;18,8;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:17:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:18:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:19:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:20:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:21:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:22:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:23:00;18,9;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,075362;0,000000; Sync 
2024-01-17;02:24:00;18,8;17,9;17,9;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:25:00;18,9;18,1;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:26:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:27:00;18,8;18,0;18,0;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:28:00;18,8;18,0;17,9;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:29:00;18,9;18,1;18,1;18,2;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
2024-01-17;02:30:00;18,8;18,0;18,0;18,1;0,0;-21,600000;-1000,000000;0,000000;0,000000; Sync 
