Prague/Libus
50.000 [deg N], 14.450 [deg E], 304 [m], 1 [timezone h], -30 [time ref. min]
m	dm	dy	h	mi	G_Gh	hs	G_Gex	G_Gh_hr	G_Dh	G_Gk	G_Dk	G_Bn	Ta	FF	G_Gcs	Td	PVprod
11	8	312	11	45	44	23.6	556	53	44	44	44	0	6.8	0.6	374	5.7	39
11	8	312	12	0	54	23.6	557	53	54	54	54	0	6.8	0.5	375	5.6	48
11	8	312	12	15	76	23.4	553	55	75	76	75	1	6.9	0.5	372	5.4	67
11	8	312	12	30	76	23.1	546	55	76	76	76	0	7.0	0.4	366	5.3	67
11	8	312	12	45	30	22.6	536	55	30	30	30	0	6.9	0.5	357	5.3	26
11	8	312	13	0	37	22.0	522	55	34	37	34	9	6.9	0.6	345	5.3	33
11	8	312	13	15	27	21.2	504	44	27	27	27	0	6.9	0.8	330	5.3	24
11	8	312	13	30	43	20.3	483	44	43	43	43	0	7.0	0.9	312	5.2	38
11	8	312	13	45	63	19.2	458	44	63	63	63	0	7.0	1.1	292	5.4	56
11	8	312	14	0	42	18.0	430	44	42	42	42	0	7.0	1.2	270	5.6	37
11	8	312	14	15	34	16.7	400	30	34	34	34	0	6.9	1.4	245	5.7	30
11	8	312	14	30	28	15.2	366	30	28	28	28	0	6.9	1.6	218	5.9	25
11	8	312	14	45	30	13.7	329	30	30	30	30	0	6.8	1.6	190	5.9	27
11	8	312	15	0	27	12.0	289	30	27	27	27	0	6.8	1.7	161	5.9	24
11	8	312	15	15	21	10.2	247	15	21	21	21	0	6.8	1.7	132	6.0	19
11	8	312	15	30	17	8.4	203	15	17	17	17	0	6.7	1.8	103	6.0	15
11	8	312	15	45	12	6.5	157	15	12	12	12	0	6.6	1.6	75	6.0	11
11	8	312	16	0	8	4.5	108	15	8	8	8	0	6.6	1.3	50	6.0	7
11	8	312	16	15	3	2.4	58	1	3	3	3	0	6.6	1.1	30	6.0	3
11	8	312	16	30	0	0.3	10	1	0	0	0	0	6.5	0.8	6	6.0	0
11	8	312	16	45	0	-1.9	0	1	0	0	0	0	6.5	0.8	0	5.8	0
11	8	312	17	0	0	-4.2	0	1	0	0	0	0	6.4	0.8	0	5.6	0
11	8	312	17	15	0	-6.4	0	0	0	0	0	0	6.4	0.9	0	5.4	0
11	8	312	17	30	0	-8.7	0	0	0	0	0	0	6.3	0.9	0	5.1	0
11	8	312	17	45	0	-11.1	0	0	0	0	0	0	6.3	0.9	0	5.3	0
11	8	312	18	0	0	-13.4	0	0	0	0	0	0	6.3	1.0	0	5.4	0
11	8	312	18	15	0	-15.8	0	0	0	0	0	0	6.2	1.0	0	5.5	0
11	8	312	18	30	0	-18.2	0	0	0	0	0	0	6.2	1.1	0	5.7	0
11	8	312	18	45	0	-20.6	0	0	0	0	0	0	6.1	1.7	0	5.6	0
11	8	312	19	0	0	-23.1	0	0	0	0	0	0	6.1	2.4	0	5.6	0
11	8	312	19	15	0	-25.5	0	0	0	0	0	0	6.1	3.0	0	5.6	0
11	8	312	19	30	0	-27.9	0	0	0	0	0	0	6.0	3.7	0	5.5	0
11	8	312	19	45	0	-30.2	0	0	0	0	0	0	6.0	3.4	0	5.5	0
11	8	312	20	0	0	-32.6	0	0	0	0	0	0	5.9	3.2	0	5.4	0
11	8	312	20	15	0	-34.9	0	0	0	0	0	0	5.9	2.9	0	5.4	0
11	8	312	20	30	0	-37.2	0	0	0	0	0	0	5.9	2.6	0	5.4	0
11	8	312	20	45	0	-39.4	0	0	0	0	0	0	5.8	2.2	0	5.3	0
11	8	312	21	0	0	-41.6	0	0	0	0	0	0	5.7	1.8	0	5.2	0
11	8	312	21	15	0	-43.7	0	0	0	0	0	0	5.7	1.4	0	5.2	0
11	8	312	21	30	0	-45.7	0	0	0	0	0	0	5.6	1.0	0	5.1	0
11	8	312	21	45	0	-47.5	0	0	0	0	0	0	5.6	0.9	0	5.1	0
11	8	312	22	0	0	-49.3	0	0	0	0	0	0	5.5	0.8	0	5.1	0
11	8	312	22	15	0	-50.9	0	0	0	0	0	0	5.5	0.7	0	5.2	0
11	8	312	22	30	0	-52.4	0	0	0	0	0	0	5.5	0.6	0	5.2	0
11	8	312	22	45	0	-53.6	0	0	0	0	0	0	5.5	0.7	0	5.2	0
11	8	312	23	0	0	-54.7	0	0	0	0	0	0	5.4	0.7	0	5.1	0
11	8	312	23	15	0	-55.5	0	0	0	0	0	0	5.4	0.8	0	5.1	0
11	8	312	23	30	0	-56.0	0	0	0	0	0	0	5.3	0.9	0	5.1	0
11	8	312	23	45	0	-56.3	0	0	0	0	0	0	5.3	0.8	0	5.0	0
11	9	313	0	0	0	-56.4	0	0	0	0	0	0	5.3	0.6	0	5.0	0
11	9	313	0	15	0	-56.4	0	0	0	0	0	0	5.3	0.5	0	5.0	0
11	9	313	0	30	0	-55.9	0	0	0	0	0	0	5.3	0.3	0	5.0	0
11	9	313	0	45	0	-55.1	0	0	0	0	0	0	5.2	0.3	0	5.0	0
11	9	313	1	0	0	-54.1	0	0	0	0	0	0	5.2	0.3	0	4.9	0
11	9	313	1	15	0	-52.9	0	0	0	0	0	0	5.2	0.3	0	4.9	0
11	9	313	1	30	0	-51.5	0	0	0	0	0	0	5.2	0.3	0	4.9	0
11	9	313	1	45	0	-49.9	0	0	0	0	0	0	5.2	0.3	0	4.9	0
11	9	313	2	0	0	-48.2	0	0	0	0	0	0	5.1	0.4	0	4.9	0
11	9	313	2	15	0	-46.3	0	0	0	0	0	0	5.1	0.4	0	4.8	0
11	9	313	2	30	0	-44.3	0	0	0	0	0	0	5.1	0.5	0	4.8	0
11	9	313	2	45	0	-42.2	0	0	0	0	0	0	5.1	0.8	0	4.8	0
11	9	313	3	0	0	-40.1	0	0	0	0	0	0	5.1	1.0	0	4.8	0
11	9	313	3	15	0	-37.9	0	0	0	0	0	0	5.1	1.3	0	4.8	0
11	9	313	3	30	0	-35.6	0	0	0	0	0	0	5.1	1.6	0	4.8	0
11	9	313	3	45	0	-33.3	0	0	0	0	0	0	5.0	1.6	0	4.8	0
11	9	313	4	0	0	-30.9	0	0	0	0	0	0	5.0	1.7	0	4.8	0
11	9	313	4	15	0	-28.5	0	0	0	0	0	0	5.0	1.7	0	4.7	0
11	9	313	4	30	0	-26.1	0	0	0	0	0	0	5.0	1.8	0	4.7	0
11	9	313	4	45	0	-23.7	0	0	0	0	0	0	5.0	1.9	0	4.7	0
11	9	313	5	0	0	-21.3	0	0	0	0	0	0	5.0	2.0	0	4.7	0
11	9	313	5	15	0	-18.9	0	0	0	0	0	0	5.0	2.1	0	4.7	0
11	9	313	5	30	0	-16.5	0	0	0	0	0	0	5.0	2.2	0	4.7	0
11	9	313	5	45	0	-14.1	0	0	0	0	0	0	5.0	2.3	0	4.7	0
11	9	313	6	0	0	-11.8	0	0	0	0	0	0	5.0	2.4	0	4.7	0
11	9	313	6	15	0	-9.4	0	0	0	0	0	0	5.0	2.5	0	4.7	0
11	9	313	6	30	0	-7.1	0	0	0	0	0	0	5.0	2.6	0	4.7	0
11	9	313	6	45	0	-4.8	0	0	0	0	0	0	5.0	2.3	0	4.7	0
11	9	313	7	0	0	-2.6	0	0	0	0	0	0	5.0	2.0	0	4.8	0
11	9	313	7	15	0	-0.4	3	3	0	0	0	0	5.0	1.6	1	4.8	0
11	9	313	7	30	2	1.7	42	3	2	2	2	0	5.1	1.3	25	4.8	2
11	9	313	7	45	4	3.8	93	3	4	4	4	0	5.1	1.2	47	4.9	4
11	9	313	8	0	6	5.8	142	3	6	6	6	0	5.2	1.2	73	5.1	5
11	9	313	8	15	8	7.8	188	12	8	8	8	0	5.2	1.1	103	5.2	7
11	9	313	8	30	11	9.6	233	12	11	11	11	0	5.3	1.0	134	5.3	10
11	9	313	8	45	13	11.4	275	12	13	13	13	0	5.3	1.0	166	5.2	12
11	9	313	9	0	15	13.1	315	12	15	15	15	0	5.4	1.0	197	5.0	13
11	9	313	9	15	17	14.7	353	21	17	17	17	0	5.5	1.0	227	4.9	16
11	9	313	9	30	26	16.1	387	21	26	26	26	0	5.5	1.0	255	4.7	23
11	9	313	9	45	22	17.5	419	21	22	22	22	0	5.6	1.1	281	4.6	20
11	9	313	10	0	18	18.7	447	21	18	18	18	0	5.6	1.2	306	4.5	16
11	9	313	10	15	31	19.8	472	27	31	31	31	0	5.7	1.4	327	4.4	28
11	9	313	10	30	27	20.8	494	27	27	27	27	0	5.7	1.5	346	4.3	24
11	9	313	10	45	26	21.6	512	27	26	26	26	0	5.8	1.8	362	4.4	23
11	9	313	11	0	27	22.3	527	27	27	27	27	0	5.8	2.0	375	4.5	24
11	9	313	11	15	33	22.8	538	33	33	33	33	0	5.9	2.3	385	4.5	30
11	9	313	11	30	34	23.1	546	33	34	34	34	0	5.9	2.6	392	4.6	31
11	9	313	11	45	31	23.3	550	33	31	31	31	0	6.0	3.4	395	4.6	28
11	9	313	12	0	33	23.3	550	33	33	33	33	0	6.0	4.3	396	4.6	30
11	9	313	12	15	35	23.1	547	33	35	35	35	0	6.0	5.2	392	4.6	32
11	9	313	12	30	28	22.8	540	33	28	28	28	0	6.0	6.0	386	4.6	25
11	9	313	12	45	33	22.4	530	33	33	33	33	0	6.0	6.2	377	4.6	29
11	9	313	13	0	35	21.7	516	33	35	35	35	0	6.1	6.4	365	4.5	31
11	9	313	13	15	27	21.0	498	27	27	27	27	0	6.1	6.5	349	4.5	24
11	9	313	13	30	28	20.0	477	27	28	28	28	0	6.1	6.7	331	4.5	25
11	9	313	13	45	27	19.0	452	27	27	27	27	0	6.1	6.4	310	4.6	24
11	9	313	14	0	26	17.8	425	27	26	26	26	0	6.1	6.1	287	4.7	23
11	9	313	14	15	21	16.4	394	18	21	21	21	0	6.1	5.8	261	4.8	19
11	9	313	14	30	18	15.0	360	18	18	18	18	0	6.0	5.5	233	4.9	16
11	9	313	14	45	13	13.4	323	18	13	13	13	0	6.0	4.9	203	4.9	12
11	9	313	15	0	18	11.8	284	18	18	18	18	0	6.0	4.2	172	5.0	16
11	9	313	15	15	12	10.0	242	8	12	12	12	0	5.9	3.5	141	5.1	11
11	9	313	15	30	9	8.2	198	8	9	9	9	0	5.9	2.8	109	5.2	8
11	9	313	15	45	7	6.2	151	8	7	7	7	0	5.9	3.0	79	5.1	6
11	9	313	16	0	4	4.2	103	8	4	4	4	0	5.8	3.2	52	4.9	4
11	9	313	16	15	3	2.2	53	1	3	3	3	0	5.8	3.5	29	4.8	3
11	9	313	16	30	0	0.0	7	1	0	0	0	0	5.7	3.7	5	4.6	0
11	9	313	16	45	0	-2.1	0	1	0	0	0	0	5.7	3.9	0	4.6	0
11	9	313	17	0	0	-4.4	0	1	0	0	0	0	5.6	4.2	0	4.6	0
11	9	313	17	15	0	-6.6	0	0	0	0	0	0	5.6	4.4	0	4.6	0
11	9	313	17	30	0	-8.9	0	0	0	0	0	0	5.5	4.7	0	4.6	0
11	9	313	17	45	0	-11.3	0	0	0	0	0	0	5.5	4.0	0	4.4	0
11	9	313	18	0	0	-13.7	0	0	0	0	0	0	5.4	3.2	0	4.3	0
11	9	313	18	15	0	-16.0	0	0	0	0	0	0	5.3	2.4	0	4.2	0
11	9	313	18	30	0	-18.4	0	0	0	0	0	0	5.3	1.7	0	4.0	0
11	9	313	18	45	0	-20.8	0	0	0	0	0	0	5.2	1.9	0	3.9	0
11	9	313	19	0	0	-23.3	0	0	0	0	0	0	5.1	2.3	0	3.9	0
11	9	313	19	15	0	-25.7	0	0	0	0	0	0	5.0	2.6	0	3.8	0
11	9	313	19	30	0	-28.1	0	0	0	0	0	0	4.9	3.0	0	3.7	0
11	9	313	19	45	0	-30.4	0	0	0	0	0	0	4.9	2.7	0	3.7	0
11	9	313	20	0	0	-32.8	0	0	0	0	0	0	4.9	2.3	0	3.8	0
11	9	313	20	15	0	-35.1	0	0	0	0	0	0	5.0	1.9	0	3.8	0
11	9	313	20	30	0	-37.4	0	0	0	0	0	0	5.0	1.5	0	3.8	0
11	9	313	20	45	0	-39.6	0	0	0	0	0	0	5.1	1.4	0	3.9	0
11	9	313	21	0	0	-41.8	0	0	0	0	0	0	5.0	1.3	0	3.9	0
11	9	313	21	15	0	-43.9	0	0	0	0	0	0	5.0	1.2	0	4.0	0
11	9	313	21	30	0	-45.9	0	0	0	0	0	0	5.0	1.1	0	4.0	0
11	9	313	21	45	0	-47.8	0	0	0	0	0	0	5.0	1.1	0	3.9	0
11	9	313	22	0	0	-49.5	0	0	0	0	0	0	5.0	1.0	0	3.8	0
11	9	313	22	15	0	-51.2	0	0	0	0	0	0	4.9	1.0	0	3.7	0
11	9	313	22	30	0	-52.6	0	0	0	0	0	0	4.9	0.9	0	3.5	0
11	9	313	22	45	0	-53.9	0	0	0	0	0	0	4.9	0.9	0	3.6	0
11	9	313	23	0	0	-54.9	0	0	0	0	0	0	4.9	0.9	0	3.6	0
11	9	313	23	15	0	-55.8	0	0	0	0	0	0	4.8	0.9	0	3.6	0
11	9	313	23	30	0	-56.3	0	0	0	0	0	0	4.8	0.9	0	3.6	0
11	9	313	23	45	0	-56.6	0	0	0	0	0	0	4.7	0.9	0	3.8	0
11	10	314	0	0	0	-56.7	0	0	0	0	0	0	4.7	0.9	0	3.9	0
11	10	314	0	15	0	-56.7	0	0	0	0	0	0	4.6	0.8	0	4.0	0
11	10	314	0	30	0	-56.2	0	0	0	0	0	0	4.5	0.8	0	4.2	0
11	10	314	0	45	0	-55.4	0	0	0	0	0	0	4.4	0.7	0	4.0	0
11	10	314	1	0	0	-54.4	0	0	0	0	0	0	4.3	0.6	0	3.8	0
11	10	314	1	15	0	-53.2	0	0	0	0	0	0	4.2	0.4	0	3.7	0
11	10	314	1	30	0	-51.8	0	0	0	0	0	0	4.1	0.3	0	3.5	0
11	10	314	1	45	0	-50.2	0	0	0	0	0	0	4.0	0.3	0	3.5	0
11	10	314	2	0	0	-48.4	0	0	0	0	0	0	3.9	0.4	0	3.4	0
11	10	314	2	15	0	-46.5	0	0	0	0	0	0	3.8	0.4	0	3.4	0
11	10	314	2	30	0	-44.6	0	0	0	0	0	0	3.7	0.5	0	3.4	0
11	10	314	2	45	0	-42.5	0	0	0	0	0	0	3.6	0.7	0	3.3	0
11	10	314	3	0	0	-40.3	0	0	0	0	0	0	3.6	1.0	0	3.3	0
11	10	314	3	15	0	-38.1	0	0	0	0	0	0	3.5	1.2	0	3.2	0
11	10	314	3	30	0	-35.8	0	0	0	0	0	0	3.4	1.5	0	3.1	0
11	10	314	3	45	0	-33.5	0	0	0	0	0	0	3.4	1.7	0	3.1	0
11	10	314	4	0	0	-31.1	0	0	0	0	0	0	3.3	1.8	0	3.0	0
11	10	314	4	15	0	-28.8	0	0	0	0	0	0	3.3	2.0	0	3.0	0
11	10	314	4	30	0	-26.4	0	0	0	0	0	0	3.2	2.2	0	2.9	0
11	10	314	4	45	0	-24.0	0	0	0	0	0	0	3.2	1.9	0	2.9	0
11	10	314	5	0	0	-21.6	0	0	0	0	0	0	3.1	1.5	0	2.8	0
11	10	314	5	15	0	-19.2	0	0	0	0	0	0	3.1	1.1	0	2.8	0
11	10	314	5	30	0	-16.8	0	0	0	0	0	0	3.1	0.7	0	2.8	0
11	10	314	5	45	0	-14.4	0	0	0	0	0	0	3.0	0.8	0	2.6	0
11	10	314	6	0	0	-12.0	0	0	0	0	0	0	3.0	1.0	0	2.4	0
11	10	314	6	15	0	-9.7	0	0	0	0	0	0	2.9	1.1	0	2.2	0
11	10	314	6	30	0	-7.3	0	0	0	0	0	0	2.9	1.3	0	1.9	0
11	10	314	6	45	0	-5.1	0	0	0	0	0	0	2.9	1.1	0	1.9	0
11	10	314	7	0	0	-2.8	0	0	0	0	0	0	2.9	0.9	0	2.0	0
11	10	314	7	15	0	-0.6	1	3	0	0	0	0	2.9	0.6	0	2.0	0
11	10	314	7	30	1	1.5	36	3	1	1	1	0	3.0	0.4	22	2.0	1
11	10	314	7	45	5	3.6	87	3	5	5	5	0	3.1	0.4	45	2.2	4
11	10	314	8	0	7	5.6	135	3	7	7	7	0	3.4	0.4	72	2.5	6
11	10	314	8	15	9	7.5	182	54	9	9	9	0	3.7	0.5	103	2.8	8
11	10	314	8	30	42	9.4	227	54	39	42	39	20	4.0	0.5	134	3.1	38
11	10	314	8	45	47	11.2	269	54	46	47	46	6	4.3	0.4	167	3.1	42
11	10	314	9	0	119	12.8	309	54	76	119	76	187	4.4	0.3	198	3.1	106
11	10	314	9	15	74	14.4	346	69	74	74	74	0	4.6	0.2	229	3.1	66
11	10	314	9	30	65	15.9	381	69	65	65	65	0	4.7	0.1	257	3.1	58
11	10	314	9	45	72	17.2	412	69	72	72	72	0	4.7	0.1	284	2.8	64
11	10	314	10	0	68	18.4	441	69	68	68	68	0	4.8	0.1	309	2.4	61
11	10	314	10	15	83	19.5	466	85	83	83	83	0	5.0	0.1	330	2.1	75
11	10	314	10	30	82	20.5	488	85	82	82	82	0	5.1	0.1	349	1.7	74
11	10	314	10	45	89	21.3	506	85	89	89	89	0	5.2	0.2	366	1.6	80
11	10	314	11	0	85	22.0	521	85	85	85	85	0	5.3	0.4	379	1.5	76
11	10	314	11	15	101	22.5	532	102	101	101	101	0	5.4	0.5	389	1.4	90
11	10	314	11	30	96	22.8	540	102	96	96	96	0	5.5	0.7	396	1.3	86
11	10	314	11	45	104	23.0	544	102	104	104	104	0	5.6	0.9	399	1.4	92
11	10	314	12	0	108	23.0	544	102	108	108	108	0	5.7	1.1	400	1.6	96
11	10	314	12	15	117	22.9	541	117	117	117	117	0	5.9	1.4	397	1.7	104
11	10	314	12	30	135	22.6	534	117	133	135	133	6	6.0	1.6	391	1.9	120
11	10	314	12	45	116	22.1	524	117	116	116	116	0	6.1	1.5	381	2.0	103
11	10	314	13	0	96	21.5	510	117	95	96	95	3	6.0	1.5	369	2.2	85
11	10	314	13	15	74	20.7	492	99	74	74	74	0	6.0	1.4	353	2.4	66
11	10	314	13	30	117	19.8	471	99	114	117	114	7	6.1	1.3	335	2.6	104
11	10	314	13	45	141	18.7	446	99	129	141	129	38	6.2	1.1	314	2.5	124
11	10	314	14	0	64	17.5	419	99	59	64	59	14	6.2	0.9	290	2.4	57
11	10	314	14	15	97	16.2	388	75	94	97	94	11	6.0	0.6	263	2.4	86
11	10	314	14	30	82	14.7	354	75	82	82	82	3	6.0	0.4	235	2.3	73
11	10	314	14	45	74	13.2	318	75	73	74	73	3	6.1	0.4	205	2.2	65
11	10	314	15	0	45	11.5	278	75	44	45	44	9	5.9	0.4	174	2.1	41
11	10	314	15	15	43	9.8	236	32	43	43	43	0	5.7	0.5	142	2.0	39
11	10	314	15	30	37	7.9	192	32	37	37	37	0	5.7	0.5	109	1.9	33
11	10	314	15	45	28	6.0	146	32	28	28	28	0	5.6	0.4	79	1.7	25
11	10	314	16	0	19	4.0	97	32	19	19	19	0	5.4	0.4	51	1.4	17
11	10	314	16	15	3	2.0	47	1	3	3	3	0	5.3	0.3	28	1.2	3
11	10	314	16	30	0	-0.2	5	1	0	0	0	0	5.1	0.2	2	1.0	0
11	10	314	16	45	0	-2.4	0	1	0	0	0	0	5.0	0.2	0	0.9	0
11	10	314	17	0	0	-4.6	0	1	0	0	0	0	5.0	0.2	0	0.7	0
11	10	314	17	15	0	-6.8	0	0	0	0	0	0	4.9	0.2	0	0.6	0
11	10	314	17	30	0	-9.2	0	0	0	0	0	0	4.9	0.2	0	0.5	0
11	10	314	17	45	0	-11.5	0	0	0	0	0	0	4.8	0.2	0	0.6	0
11	10	314	18	0	0	-13.8	0	0	0	0	0	0	4.8	0.2	0	0.6	0
11	10	314	18	15	0	-16.2	0	0	0	0	0	0	4.7	0.3	0	0.7	0
11	10	314	18	30	0	-18.6	0	0	0	0	0	0	4.7	0.3	0	0.8	0
11	10	314	18	45	0	-21.0	0	0	0	0	0	0	4.6	0.4	0	0.7	0
11	10	314	19	0	0	-23.4	0	0	0	0	0	0	4.6	0.5	0	0.7	0
11	10	314	19	15	0	-25.9	0	0	0	0	0	0	4.5	0.7	0	0.6	0
11	10	314	19	30	0	-28.3	0	0	0	0	0	0	4.5	0.8	0	0.6	0
11	10	314	19	45	0	-30.6	0	0	0	0	0	0	4.4	0.9	0	0.7	0
11	10	314	20	0	0	-33.0	0	0	0	0	0	0	4.4	1.0	0	0.8	0
11	10	314	20	15	0	-35.3	0	0	0	0	0	0	4.3	1.2	0	0.8	0
11	10	314	20	30	0	-37.6	0	0	0	0	0	0	4.3	1.3	0	0.9	0
11	10	314	20	45	0	-39.8	0	0	0	0	0	0	4.2	1.4	0	1.0	0
11	10	314	21	0	0	-42.0	0	0	0	0	0	0	4.2	1.4	0	1.1	0
11	10	314	21	15	0	-44.1	0	0	0	0	0	0	4.1	1.5	0	1.1	0
11	10	314	21	30	0	-46.1	0	0	0	0	0	0	4.1	1.6	0	1.2	0
11	10	314	21	45	0	-48.0	0	0	0	0	0	0	4.1	1.8	0	1.3	0
11	10	314	22	0	0	-49.8	0	0	0	0	0	0	4.0	2.0	0	1.3	0
11	10	314	22	15	0	-51.4	0	0	0	0	0	0	4.0	2.2	0	1.4	0
11	10	314	22	30	0	-52.9	0	0	0	0	0	0	3.9	2.4	0	1.4	0
11	10	314	22	45	0	-54.2	0	0	0	0	0	0	3.9	3.0	0	1.4	0
11	10	314	23	0	0	-55.2	0	0	0	0	0	0	3.8	3.7	0	1.3	0
11	10	314	23	15	0	-56.0	0	0	0	0	0	0	3.8	4.4	0	1.2	0
11	10	314	23	30	0	-56.6	0	0	0	0	0	0	3.7	5.1	0	1.1	0
11	10	314	23	45	0	-56.9	0	0	0	0	0	0	3.7	4.9	0	1.3	0
11	11	315	0	0	0	-56.9	0	0	0	0	0	0	3.6	4.8	0	1.5	0
11	11	315	0	15	0	-57.0	0	0	0	0	0	0	3.5	4.6	0	1.6	0
11	11	315	0	30	0	-56.5	0	0	0	0	0	0	3.5	4.4	0	1.8	0
11	11	315	0	45	0	-55.7	0	0	0	0	0	0	3.5	4.1	0	2.0	0
11	11	315	1	0	0	-54.7	0	0	0	0	0	0	3.5	3.9	0	2.2	0
11	11	315	1	15	0	-53.4	0	0	0	0	0	0	3.5	3.6	0	2.4	0
11	11	315	1	30	0	-52.0	0	0	0	0	0	0	3.6	3.3	0	2.6	0
11	11	315	1	45	0	-50.4	0	0	0	0	0	0	3.6	3.3	0	2.8	0
11	11	315	2	0	0	-48.7	0	0	0	0	0	0	3.6	3.3	0	3.0	0
11	11	315	2	15	0	-46.8	0	0	0	0	0	0	3.6	3.3	0	3.1	0
11	11	315	2	30	0	-44.8	0	0	0	0	0	0	3.6	3.3	0	3.3	0
11	11	315	2	45	0	-42.7	0	0	0	0	0	0	3.6	3.4	0	3.2	0
11	11	315	3	0	0	-40.6	0	0	0	0	0	0	3.6	3.5	0	3.2	0
11	11	315	3	15	0	-38.3	0	0	0	0	0	0	3.6	3.6	0	3.1	0
11	11	315	3	30	0	-36.1	0	0	0	0	0	0	3.6	3.7	0	3.0	0
11	11	315	3	45	0	-33.7	0	0	0	0	0	0	3.6	3.8	0	3.1	0
11	11	315	4	0	0	-31.4	0	0	0	0	0	0	3.6	3.9	0	3.2	0
11	11	315	4	15	0	-29.0	0	0	0	0	0	0	3.6	4.1	0	3.2	0
11	11	315	4	30	0	-26.6	0	0	0	0	0	0	3.6	4.2	0	3.3	0
11	11	315	4	45	0	-24.2	0	0	0	0	0	0	3.6	4.2	0	3.3	0
11	11	315	5	0	0	-21.8	0	0	0	0	0	0	3.6	4.1	0	3.3	0
11	11	315	5	15	0	-19.4	0	0	0	0	0	0	3.6	4.1	0	3.3	0
11	11	315	5	30	0	-17.0	0	0	0	0	0	0	3.5	4.0	0	3.3	0
11	11	315	5	45	0	-14.6	0	0	0	0	0	0	3.5	4.3	0	3.3	0
11	11	315	6	0	0	-12.2	0	0	0	0	0	0	3.5	4.5	0	3.3	0
11	11	315	6	15	0	-9.9	0	0	0	0	0	0	3.5	4.8	0	3.3	0
11	11	315	6	30	0	-7.6	0	0	0	0	0	0	3.5	5.1	0	3.3	0
11	11	315	6	45	0	-5.3	0	0	0	0	0	0	3.6	6.2	0	3.3	0
11	11	315	7	0	0	-3.1	0	0	0	0	0	0	3.6	7.3	0	3.4	0
11	11	315	7	15	0	-0.9	0	4	0	0	0	0	3.7	8.4	0	3.4	0
11	11	315	7	30	1	1.2	30	4	1	1	1	0	3.7	9.5	18	3.5	1
11	11	315	7	45	3	3.3	81	4	3	3	3	0	3.9	10.4	40	3.7	3
11	11	315	8	0	11	5.3	129	4	11	11	11	0	4.1	11.2	65	3.8	10
11	11	315	8	15	21	7.3	176	37	21	21	21	0	4.3	12.0	92	4.0	19
11	11	315	8	30	33	9.1	221	37	33	33	33	0	4.6	12.8	122	4.2	30
11	11	315	8	45	41	10.9	263	37	41	41	41	0	4.8	12.3	152	4.3	37
11	11	315	9	0	54	12.6	303	37	54	54	54	0	5.0	11.7	182	4.3	49
11	11	315	9	15	24	14.1	340	66	24	24	24	0	5.2	11.1	212	4.4	22
11	11	315	9	30	41	15.6	375	66	41	41	41	0	5.4	10.4	239	4.5	36
11	11	315	9	45	76	16.9	406	66	76	76	76	1	5.6	9.8	265	4.4	68
11	11	315	10	0	123	18.2	434	66	112	123	112	35	5.9	9.1	289	4.3	109
11	11	315	10	15	81	19.3	460	87	81	81	81	0	6.1	8.5	310	4.3	72
11	11	315	10	30	83	20.2	481	87	83	83	83	0	6.2	7.8	328	4.2	74
11	11	315	10	45	92	21.0	500	87	92	92	92	0	6.3	7.7	344	4.1	82
11	11	315	11	0	94	21.7	515	87	94	94	94	0	6.4	7.5	357	3.9	83
11	11	315	11	15	92	22.2	526	90	92	92	92	0	6.6	7.4	367	3.8	82
11	11	315	11	30	86	22.5	534	90	86	86	86	0	6.7	7.2	373	3.7	76
11	11	315	11	45	92	22.7	538	90	92	92	92	0	6.8	6.9	377	3.6	81
11	11	315	12	0	92	22.7	538	90	92	92	92	0	6.8	6.7	377	3.5	81
11	11	315	12	15	88	22.6	535	88	88	88	88	0	6.9	6.4	374	3.4	78
11	11	315	12	30	85	22.3	528	88	85	85	85	0	7.0	6.1	368	3.3	75
11	11	315	12	45	90	21.8	518	88	90	90	90	0	7.0	6.4	359	3.4	80
11	11	315	13	0	91	21.2	504	88	91	91	91	0	7.1	6.6	347	3.6	81
11	11	315	13	15	113	20.4	486	79	110	113	110	11	7.1	6.9	332	3.7	100
11	11	315	13	30	94	19.5	465	79	92	94	92	5	7.2	7.2	314	3.9	83
11	11	315	13	45	64	18.4	441	79	63	64	63	1	7.2	6.9	294	3.8	56
11	11	315	14	0	47	17.2	413	79	43	47	43	13	7.0	6.7	271	3.8	42
11	11	315	14	15	47	15.9	382	51	47	47	47	0	7.0	6.4	245	3.7	42
11	11	315	14	30	51	14.5	349	51	51	51	51	0	7.0	6.1	218	3.7	45
11	11	315	14	45	58	12.9	312	51	58	58	58	0	7.0	5.1	189	3.8	51
11	11	315	15	0	46	11.3	273	51	46	46	46	0	6.9	4.0	159	3.9	41
11	11	315	15	15	39	9.5	231	23	39	39	39	0	6.8	2.9	129	4.1	35
11	11	315	15	30	24	7.7	187	23	24	24	24	0	6.6	1.9	99	4.2	21
11	11	315	15	45	19	5.8	141	23	19	19	19	0	6.5	1.7	71	4.1	17
11	11	315	16	0	12	3.8	92	23	12	12	12	0	6.4	1.7	46	4.0	11
11	11	315	16	15	2	1.7	42	1	2	2	2	0	6.3	1.6	25	3.9	2
11	11	315	16	30	0	-0.4	3	1	0	0	0	0	6.1	1.5	1	3.8	0
11	11	315	16	45	0	-2.6	0	1	0	0	0	0	6.1	1.6	0	3.9	0
11	11	315	17	0	0	-4.8	0	1	0	0	0	0	6.0	1.6	0	4.1	0
